payment_id,order_id,payment_method,payment_amount
PAY_01836,ORD_01836,Credit Card,460.57
PAY_01837,ORD_01837,UPI,335.13
PAY_01838,ORD_01838,Cash,141.62
PAY_01839,ORD_01839,Credit Card,153.31
PAY_01840,ORD_01840,UPI,118.55
PAY_01841,ORD_01841,UPI,350.72
PAY_01842,ORD_01842,UPI,118.81
PAY_01843,ORD_01843,UPI,305.01
PAY_01844,ORD_01844,Credit Card,114.72
PAY_01845,ORD_01845,UPI,324.17
PAY_01846,ORD_01846,UPI,192.04
PAY_01847,ORD_01847,UPI,421.04
PAY_01848,ORD_01848,Credit Card,368.84
PAY_01849,ORD_01849,Credit Card,464.79
PAY_01850,ORD_01850,Credit Card,435.17
PAY_01851,ORD_01851,Cash,228.59
PAY_01852,ORD_01852,UPI,112.4
PAY_01853,ORD_01853,UPI,115.73
PAY_01854,ORD_01854,Cash,105.97
PAY_01855,ORD_01855,UPI,126.26
PAY_01856,ORD_01856,Debit Card,215.93
PAY_01857,ORD_01857,UPI,139.04
PAY_01858,ORD_01858,Credit Card,185.51
PAY_01859,ORD_01859,UPI,267.55
PAY_01860,ORD_01860,Debit Card,175.37
PAY_01861,ORD_01861,Debit Card,134.25
PAY_01862,ORD_01862,UPI,203.14
PAY_01863,ORD_01863,Credit Card,133.14
PAY_01864,ORD_01864,UPI,170.02
PAY_01865,ORD_01865,UPI,404.28
PAY_01866,ORD_01866,UPI,180.79
PAY_01867,ORD_01867,UPI,543.17
PAY_01868,ORD_01868,Debit Card,447.74
PAY_01869,ORD_01869,Cash,157.56
PAY_01870,ORD_01870,Credit Card,114.21
PAY_01871,ORD_01871,Debit Card,206.38
PAY_01872,ORD_01872,Debit Card,361.13
PAY_01873,ORD_01873,Debit Card,168.23
PAY_01874,ORD_01874,UPI,324.89
PAY_01875,ORD_01875,Credit Card,378.2
PAY_01876,ORD_01876,UPI,140.39
PAY_01877,ORD_01877,Credit Card,147.04
PAY_01878,ORD_01878,UPI,301.12
PAY_01879,ORD_01879,UPI,216.12
PAY_01880,ORD_01880,UPI,147.75
PAY_01881,ORD_01881,Cash,177.2
PAY_01882,ORD_01882,UPI,193.11
PAY_01883,ORD_01883,Credit Card,112.69
PAY_01884,ORD_01884,Debit Card,321.99
PAY_01885,ORD_01885,UPI,166.76
PAY_01886,ORD_01886,Debit Card,113.69
PAY_01887,ORD_01887,UPI,208.69
PAY_01888,ORD_01888,Credit Card,142.88
PAY_01889,ORD_01889,Cash,489.03
PAY_01890,ORD_01890,UPI,159.94
PAY_01891,ORD_01891,UPI,128.04
PAY_01892,ORD_01892,UPI,260.89
PAY_01893,ORD_01893,UPI,145.73
PAY_01894,ORD_01894,Debit Card,137.69
PAY_01895,ORD_01895,Cash,262.28
PAY_01896,ORD_01896,UPI,112.42
PAY_01897,ORD_01897,UPI,107.87
PAY_01898,ORD_01898,UPI,514.78
PAY_01899,ORD_01899,Cash,272.33
PAY_01900,ORD_01900,UPI,188.8
PAY_01901,ORD_01901,UPI,201.61
PAY_01902,ORD_01902,Debit Card,257.81
PAY_01903,ORD_01903,UPI,342.31
PAY_01904,ORD_01904,UPI,147.24
PAY_01905,ORD_01905,UPI,257.79
PAY_01906,ORD_01906,Cash,160.79
PAY_01907,ORD_01907,UPI,178.45
PAY_01908,ORD_01908,UPI,231.64
PAY_01909,ORD_01909,Credit Card,210.98
PAY_01910,ORD_01910,UPI,311.42
PAY_01911,ORD_01911,Credit Card,264.35
PAY_01912,ORD_01912,UPI,116.05
PAY_01913,ORD_01913,UPI,127.78
PAY_01914,ORD_01914,UPI,176.32
PAY_01915,ORD_01915,Cash,571.3
PAY_01916,ORD_01916,Debit Card,133.13
PAY_01917,ORD_01917,Cash,181.53
PAY_01918,ORD_01918,Cash,160.37
PAY_01919,ORD_01919,Debit Card,144.67
PAY_01920,ORD_01920,UPI,229.96
PAY_01921,ORD_01921,Debit Card,445.44
PAY_01922,ORD_01922,UPI,252.28
PAY_01923,ORD_01923,UPI,127.44
PAY_01924,ORD_01924,Debit Card,874.98
PAY_01925,ORD_01925,UPI,213.81
PAY_01926,ORD_01926,UPI,146.72
PAY_01927,ORD_01927,Cash,420.61
PAY_01928,ORD_01928,Credit Card,158.23
PAY_01929,ORD_01929,UPI,503.11
PAY_01930,ORD_01930,UPI,135.04
PAY_01931,ORD_01931,Credit Card,425.24
PAY_01932,ORD_01932,Debit Card,225.61
PAY_01933,ORD_01933,Debit Card,411.07
PAY_01934,ORD_01934,UPI,563.92
PAY_01935,ORD_01935,UPI,122.66
PAY_01936,ORD_01936,Debit Card,408.91
PAY_01937,ORD_01937,Cash,120.69
PAY_01938,ORD_01938,UPI,131.2
PAY_01939,ORD_01939,UPI,130.18
PAY_01940,ORD_01940,Credit Card,278.88
PAY_01941,ORD_01941,UPI,207.28
PAY_01942,ORD_01942,Credit Card,182.36
PAY_01943,ORD_01943,UPI,228.13
PAY_01944,ORD_01944,Credit Card,284.39
PAY_01945,ORD_01945,Credit Card,307.3
PAY_01946,ORD_01946,UPI,370.39
PAY_01947,ORD_01947,Debit Card,569.6
PAY_01948,ORD_01948,UPI,211.74
PAY_01949,ORD_01949,UPI,155.29
PAY_01950,ORD_01950,UPI,277.79
PAY_01951,ORD_01951,Cash,121.03
PAY_01952,ORD_01952,Debit Card,146.45
PAY_01953,ORD_01953,UPI,344.78
PAY_01954,ORD_01954,UPI,178.74
PAY_01955,ORD_01955,UPI,114.9
PAY_01956,ORD_01956,Credit Card,114.39
PAY_01957,ORD_01957,Cash,205.55
PAY_01958,ORD_01958,Credit Card,359.69
PAY_01959,ORD_01959,Debit Card,392.65
PAY_01960,ORD_01960,Credit Card,227.34
PAY_01961,ORD_01961,UPI,602.53
PAY_01962,ORD_01962,Debit Card,194.02
PAY_01963,ORD_01963,UPI,206.81
PAY_01964,ORD_01964,UPI,117.4
PAY_01965,ORD_01965,Debit Card,158.74
PAY_01966,ORD_01966,Cash,309.45
PAY_01967,ORD_01967,UPI,479.11
PAY_01968,ORD_01968,UPI,130.73
PAY_01969,ORD_01969,UPI,280.98
PAY_01970,ORD_01970,UPI,356.78
PAY_01971,ORD_01971,Debit Card,213.44
PAY_01972,ORD_01972,Debit Card,116.3
PAY_01973,ORD_01973,Cash,234.06
PAY_01974,ORD_01974,Debit Card,330.99
PAY_01975,ORD_01975,UPI,127.24
PAY_01976,ORD_01976,UPI,189.06
PAY_01977,ORD_01977,Credit Card,114.93
PAY_01978,ORD_01978,Credit Card,127.12
PAY_01979,ORD_01979,UPI,328.61
PAY_01980,ORD_01980,UPI,196.84
PAY_01981,ORD_01981,UPI,468.66
PAY_01982,ORD_01982,Credit Card,333.83
PAY_01983,ORD_01983,UPI,175.65
PAY_01984,ORD_01984,Credit Card,200.52
PAY_01985,ORD_01985,UPI,269.3
PAY_01986,ORD_01986,UPI,358.44
PAY_01987,ORD_01987,Credit Card,246.43
PAY_01988,ORD_01988,UPI,340.24
PAY_01989,ORD_01989,UPI,170.35
PAY_01990,ORD_01990,Credit Card,131.56
PAY_01991,ORD_01991,UPI,193.32
PAY_01992,ORD_01992,UPI,213.87
PAY_01993,ORD_01993,UPI,103.62
PAY_01994,ORD_01994,UPI,119.09
PAY_01995,ORD_01995,UPI,265.79
PAY_01996,ORD_01996,UPI,169.55
PAY_01997,ORD_01997,UPI,191.38
PAY_01998,ORD_01998,Credit Card,157.27
PAY_01999,ORD_01999,Debit Card,466.29
PAY_02000,ORD_02000,Credit Card,439.28
PAY_02001,ORD_02001,Credit Card,122.36
PAY_02002,ORD_02002,UPI,155.68
PAY_02003,ORD_02003,UPI,329.14
PAY_02004,ORD_02004,Credit Card,283.89
PAY_02005,ORD_02005,UPI,213.26
PAY_02006,ORD_02006,Credit Card,127.83
PAY_02007,ORD_02007,Credit Card,136.4
PAY_02008,ORD_02008,UPI,161.51
PAY_02009,ORD_02009,Credit Card,238.29
PAY_02010,ORD_02010,UPI,539.06
PAY_02011,ORD_02011,Debit Card,141.59
PAY_02012,ORD_02012,UPI,123.36
PAY_02013,ORD_02013,UPI,197.06
PAY_02014,ORD_02014,Debit Card,357.13
PAY_02015,ORD_02015,Credit Card,120.97
PAY_02016,ORD_02016,UPI,432.68
PAY_02017,ORD_02017,Credit Card,186.1
PAY_02018,ORD_02018,UPI,140.65
PAY_02019,ORD_02019,UPI,115.61
PAY_02020,ORD_02020,Debit Card,287.06
PAY_02021,ORD_02021,UPI,200.29
PAY_02022,ORD_02022,UPI,220.97
PAY_02023,ORD_02023,Cash,137.51
PAY_02024,ORD_02024,UPI,176.12
PAY_02025,ORD_02025,UPI,160.99
PAY_02026,ORD_02026,UPI,190.46
PAY_02027,ORD_02027,UPI,140.08
PAY_02028,ORD_02028,UPI,120.94
PAY_02029,ORD_02029,Credit Card,922.97
PAY_02030,ORD_02030,Credit Card,116.65
PAY_02031,ORD_02031,Debit Card,231.22
PAY_02032,ORD_02032,Credit Card,120.88
PAY_02033,ORD_02033,UPI,116.35
PAY_02034,ORD_02034,UPI,211.34
PAY_02035,ORD_02035,Debit Card,224.39
PAY_02036,ORD_02036,UPI,388.73
PAY_02037,ORD_02037,Debit Card,247.6
PAY_02038,ORD_02038,UPI,207.51
PAY_02039,ORD_02039,UPI,128.38
PAY_02040,ORD_02040,UPI,462.33
PAY_02041,ORD_02041,UPI,345.84
PAY_02042,ORD_02042,Cash,110.75
PAY_02043,ORD_02043,UPI,221.18
PAY_02044,ORD_02044,Credit Card,234.58
PAY_02045,ORD_02045,UPI,177.4
PAY_02046,ORD_02046,Credit Card,298.34
PAY_02047,ORD_02047,UPI,333.38
PAY_02048,ORD_02048,Debit Card,178.08
PAY_02049,ORD_02049,Debit Card,188.46
PAY_02050,ORD_02050,UPI,445.22
PAY_02051,ORD_02051,Cash,323.89
PAY_02052,ORD_02052,UPI,224.13
PAY_02053,ORD_02053,Cash,124.19
PAY_02054,ORD_02054,UPI,257.22
PAY_02055,ORD_02055,Debit Card,290.61
PAY_02056,ORD_02056,UPI,121.08
PAY_02057,ORD_02057,Debit Card,238.76
PAY_02058,ORD_02058,Cash,169.49
PAY_02059,ORD_02059,Cash,186.65
PAY_02060,ORD_02060,UPI,129.75
PAY_02061,ORD_02061,UPI,176.75
PAY_02062,ORD_02062,Credit Card,449.66
PAY_02063,ORD_02063,Debit Card,163.91
PAY_02064,ORD_02064,Credit Card,348.56
PAY_02065,ORD_02065,Debit Card,135.56
PAY_02066,ORD_02066,UPI,303.3
PAY_02067,ORD_02067,Credit Card,209.91
PAY_02068,ORD_02068,Credit Card,251.5
PAY_02069,ORD_02069,UPI,224.67
PAY_02070,ORD_02070,UPI,300.34
PAY_02071,ORD_02071,Credit Card,122.62
PAY_02072,ORD_02072,UPI,123.59
PAY_02073,ORD_02073,Debit Card,272.07
PAY_02074,ORD_02074,Cash,121.84
PAY_02075,ORD_02075,UPI,155.71
PAY_02076,ORD_02076,Debit Card,215.72
PAY_02077,ORD_02077,Credit Card,132.7
PAY_02078,ORD_02078,UPI,132.67
PAY_02079,ORD_02079,Credit Card,244.56
PAY_02080,ORD_02080,Debit Card,335.02
PAY_02081,ORD_02081,Cash,125.82
PAY_02082,ORD_02082,Credit Card,157.91
PAY_02083,ORD_02083,Debit Card,139.83
PAY_02084,ORD_02084,Credit Card,110.96
PAY_02085,ORD_02085,Credit Card,239.52
PAY_02086,ORD_02086,UPI,339.15
PAY_02087,ORD_02087,UPI,360.29
PAY_02088,ORD_02088,UPI,134.7
PAY_02089,ORD_02089,Credit Card,112.48
PAY_02090,ORD_02090,UPI,216.29
PAY_02091,ORD_02091,Credit Card,305.31
PAY_02092,ORD_02092,UPI,230.38
PAY_02093,ORD_02093,Debit Card,224.18
PAY_02094,ORD_02094,Credit Card,383.82
PAY_02095,ORD_02095,Credit Card,137.91
PAY_02096,ORD_02096,Credit Card,182.17
PAY_02097,ORD_02097,Cash,469.63
PAY_02098,ORD_02098,Cash,190.27
PAY_02099,ORD_02099,Debit Card,125.03
PAY_02100,ORD_02100,UPI,146.01
PAY_02101,ORD_02101,UPI,131.99
PAY_02102,ORD_02102,UPI,253.17
PAY_02103,ORD_02103,Debit Card,137.02
PAY_02104,ORD_02104,Credit Card,236.1
PAY_02105,ORD_02105,Debit Card,137.76
PAY_02106,ORD_02106,UPI,119.72
PAY_02107,ORD_02107,UPI,243.85
PAY_02108,ORD_02108,Credit Card,226.0
PAY_02109,ORD_02109,UPI,270.41
PAY_02110,ORD_02110,UPI,139.23
PAY_02111,ORD_02111,UPI,140.1
PAY_02112,ORD_02112,Debit Card,266.17
PAY_02113,ORD_02113,Credit Card,468.36
PAY_02114,ORD_02114,UPI,220.23
PAY_02115,ORD_02115,UPI,272.8
PAY_02116,ORD_02116,Credit Card,184.46
PAY_02117,ORD_02117,Cash,118.81
PAY_02118,ORD_02118,Cash,336.51
PAY_02119,ORD_02119,UPI,342.16
PAY_02120,ORD_02120,UPI,315.28
PAY_02121,ORD_02121,Credit Card,184.98
PAY_02122,ORD_02122,UPI,275.97
PAY_02123,ORD_02123,UPI,339.98
PAY_02124,ORD_02124,Credit Card,464.73
PAY_02125,ORD_02125,UPI,358.65
PAY_02126,ORD_02126,UPI,208.95
PAY_02127,ORD_02127,Debit Card,132.8
PAY_02128,ORD_02128,Credit Card,207.89
PAY_02129,ORD_02129,Credit Card,239.76
PAY_02130,ORD_02130,Cash,298.62
PAY_02131,ORD_02131,UPI,435.29
PAY_02132,ORD_02132,Credit Card,198.34
PAY_02133,ORD_02133,UPI,662.44
PAY_02134,ORD_02134,UPI,118.48
PAY_02135,ORD_02135,Credit Card,268.27
PAY_02136,ORD_02136,UPI,133.05
PAY_02137,ORD_02137,Credit Card,115.44
PAY_02138,ORD_02138,UPI,187.33
PAY_02139,ORD_02139,Credit Card,121.32
PAY_02140,ORD_02140,UPI,178.37
PAY_02141,ORD_02141,UPI,197.42
PAY_02142,ORD_02142,Debit Card,387.27
PAY_02143,ORD_02143,UPI,114.05
PAY_02144,ORD_02144,UPI,317.24
PAY_02145,ORD_02145,UPI,203.3
PAY_02146,ORD_02146,UPI,358.32
PAY_02147,ORD_02147,UPI,163.3
PAY_02148,ORD_02148,Credit Card,120.58
PAY_02149,ORD_02149,Cash,125.88
PAY_02150,ORD_02150,Debit Card,112.2
PAY_02151,ORD_02151,UPI,268.03
PAY_02152,ORD_02152,UPI,426.65
PAY_02153,ORD_02153,UPI,156.34
PAY_02154,ORD_02154,UPI,280.76
PAY_02155,ORD_02155,UPI,102.35
PAY_02156,ORD_02156,UPI,233.46
PAY_02157,ORD_02157,Credit Card,290.51
PAY_02158,ORD_02158,UPI,115.2
PAY_02159,ORD_02159,Debit Card,194.13
PAY_02160,ORD_02160,Credit Card,311.99
PAY_02161,ORD_02161,Cash,117.35
PAY_02162,ORD_02162,Cash,431.35
PAY_02163,ORD_02163,Credit Card,246.21
PAY_02164,ORD_02164,UPI,293.1
PAY_02165,ORD_02165,UPI,165.7
PAY_02166,ORD_02166,UPI,112.9
PAY_02167,ORD_02167,UPI,277.94
PAY_02168,ORD_02168,Credit Card,193.64
PAY_02169,ORD_02169,Credit Card,217.72
PAY_02170,ORD_02170,UPI,365.43
PAY_02171,ORD_02171,Credit Card,294.94
PAY_02172,ORD_02172,UPI,563.46
PAY_02173,ORD_02173,Debit Card,231.5
PAY_02174,ORD_02174,UPI,140.76
PAY_02175,ORD_02175,UPI,176.44
PAY_02176,ORD_02176,UPI,253.34
PAY_02177,ORD_02177,Credit Card,336.29
PAY_02178,ORD_02178,UPI,126.72
PAY_02179,ORD_02179,Cash,215.47
PAY_02180,ORD_02180,UPI,461.07
PAY_02181,ORD_02181,UPI,174.4
PAY_02182,ORD_02182,UPI,343.94
PAY_02183,ORD_02183,Debit Card,262.61
PAY_02184,ORD_02184,UPI,358.98
PAY_02185,ORD_02185,UPI,138.1
PAY_02186,ORD_02186,UPI,138.17
PAY_02187,ORD_02187,Cash,222.07
PAY_02188,ORD_02188,UPI,118.59
PAY_02189,ORD_02189,UPI,173.05
PAY_02190,ORD_02190,Debit Card,259.58
PAY_02191,ORD_02191,Debit Card,508.88
PAY_02192,ORD_02192,Debit Card,252.6
PAY_02193,ORD_02193,Credit Card,281.78
PAY_02194,ORD_02194,UPI,398.93
PAY_02195,ORD_02195,UPI,123.5
PAY_02196,ORD_02196,UPI,191.78
PAY_02197,ORD_02197,Cash,749.07
PAY_02198,ORD_02198,UPI,197.76
PAY_02199,ORD_02199,UPI,375.16
PAY_02200,ORD_02200,UPI,360.88
PAY_02201,ORD_02201,Cash,109.56
PAY_02202,ORD_02202,UPI,238.73
PAY_02203,ORD_02203,UPI,215.02
PAY_02204,ORD_02204,UPI,249.13
PAY_02205,ORD_02205,UPI,138.21
PAY_02206,ORD_02206,Credit Card,115.42
PAY_02207,ORD_02207,Debit Card,166.05
PAY_02208,ORD_02208,UPI,208.46
PAY_02209,ORD_02209,Debit Card,376.74
PAY_02210,ORD_02210,Debit Card,546.1
PAY_02211,ORD_02211,Credit Card,425.93
PAY_02212,ORD_02212,Debit Card,307.58
PAY_02213,ORD_02213,Debit Card,128.57
PAY_02214,ORD_02214,Credit Card,165.15
PAY_02215,ORD_02215,UPI,230.36
PAY_02216,ORD_02216,UPI,151.1
PAY_02217,ORD_02217,UPI,291.25
PAY_02218,ORD_02218,Credit Card,290.91
PAY_02219,ORD_02219,Cash,263.35
PAY_02220,ORD_02220,UPI,344.02
PAY_02221,ORD_02221,Debit Card,113.97
PAY_02222,ORD_02222,UPI,351.05
PAY_02223,ORD_02223,Cash,145.88
PAY_02224,ORD_02224,Credit Card,116.44
PAY_02225,ORD_02225,UPI,281.06
PAY_02226,ORD_02226,UPI,363.9
PAY_02227,ORD_02227,UPI,278.96
PAY_02228,ORD_02228,Debit Card,209.27
PAY_02229,ORD_02229,Credit Card,228.25
PAY_02230,ORD_02230,Debit Card,218.08
PAY_02231,ORD_02231,Credit Card,133.76
PAY_02232,ORD_02232,UPI,124.02
PAY_02233,ORD_02233,Credit Card,199.53
PAY_02234,ORD_02234,Debit Card,219.04
PAY_02235,ORD_02235,Cash,216.42
PAY_02236,ORD_02236,Credit Card,290.19
PAY_02237,ORD_02237,UPI,175.84
PAY_02238,ORD_02238,Credit Card,286.58
PAY_02239,ORD_02239,Credit Card,195.01
PAY_02240,ORD_02240,Credit Card,533.44
PAY_02241,ORD_02241,UPI,219.51
PAY_02242,ORD_02242,UPI,769.77
PAY_02243,ORD_02243,Credit Card,238.55
PAY_02244,ORD_02244,Debit Card,187.58
PAY_02245,ORD_02245,UPI,128.71
PAY_02246,ORD_02246,UPI,110.98
PAY_02247,ORD_02247,Debit Card,133.69
PAY_02248,ORD_02248,Credit Card,125.2
PAY_02249,ORD_02249,UPI,237.97
PAY_02250,ORD_02250,UPI,157.61
PAY_02251,ORD_02251,UPI,238.55
PAY_02252,ORD_02252,Debit Card,421.7
PAY_02253,ORD_02253,UPI,211.31
PAY_02254,ORD_02254,UPI,650.17
PAY_02255,ORD_02255,Debit Card,113.22
PAY_02256,ORD_02256,Credit Card,196.1
PAY_02257,ORD_02257,Credit Card,145.17
PAY_02258,ORD_02258,Debit Card,323.32
PAY_02259,ORD_02259,UPI,120.45
PAY_02260,ORD_02260,UPI,113.49
PAY_02261,ORD_02261,UPI,196.16
PAY_02262,ORD_02262,UPI,456.48
PAY_02263,ORD_02263,UPI,239.38
PAY_02264,ORD_02264,Cash,100.43
PAY_02265,ORD_02265,UPI,115.93
PAY_02266,ORD_02266,UPI,495.16
PAY_02267,ORD_02267,UPI,168.25
PAY_02268,ORD_02268,UPI,126.83
PAY_02269,ORD_02269,UPI,439.88
PAY_02270,ORD_02270,UPI,366.82
PAY_02271,ORD_02271,Credit Card,407.71
PAY_02272,ORD_02272,Credit Card,122.51
PAY_02273,ORD_02273,UPI,117.79
PAY_02274,ORD_02274,Credit Card,229.3
PAY_02275,ORD_02275,UPI,246.58
PAY_02276,ORD_02276,Credit Card,240.81
PAY_02277,ORD_02277,UPI,446.93
PAY_02278,ORD_02278,Credit Card,116.57
PAY_02279,ORD_02279,UPI,336.55
PAY_02280,ORD_02280,UPI,123.69
PAY_02281,ORD_02281,UPI,305.32
PAY_02282,ORD_02282,UPI,173.01
PAY_02283,ORD_02283,Credit Card,146.2
PAY_02284,ORD_02284,Debit Card,137.1
PAY_02285,ORD_02285,Debit Card,118.9
PAY_02286,ORD_02286,Credit Card,205.75
PAY_02287,ORD_02287,Debit Card,133.41
PAY_02288,ORD_02288,Debit Card,307.71
PAY_02289,ORD_02289,Credit Card,283.19
PAY_02290,ORD_02290,UPI,518.2
PAY_02291,ORD_02291,Debit Card,245.66
PAY_02292,ORD_02292,UPI,260.22
PAY_02293,ORD_02293,UPI,438.29
PAY_02294,ORD_02294,Credit Card,151.58
PAY_02295,ORD_02295,Cash,131.76
PAY_02296,ORD_02296,Credit Card,216.96
PAY_02297,ORD_02297,UPI,114.86
PAY_02298,ORD_02298,UPI,764.61
PAY_02299,ORD_02299,UPI,467.16
PAY_02300,ORD_02300,UPI,646.62
PAY_02301,ORD_02301,UPI,220.3
PAY_02302,ORD_02302,Debit Card,291.9
PAY_02303,ORD_02303,Credit Card,156.44
PAY_02304,ORD_02304,UPI,340.64
PAY_02305,ORD_02305,UPI,119.13
PAY_02306,ORD_02306,Credit Card,121.05
PAY_02307,ORD_02307,Credit Card,143.73
PAY_02308,ORD_02308,Debit Card,113.9
PAY_02309,ORD_02309,Cash,454.05
PAY_02310,ORD_02310,UPI,524.36
PAY_02311,ORD_02311,UPI,120.53
PAY_02312,ORD_02312,Credit Card,408.7
PAY_02313,ORD_02313,Cash,358.46
PAY_02314,ORD_02314,UPI,103.87
PAY_02315,ORD_02315,Debit Card,166.1
PAY_02316,ORD_02316,UPI,151.62
PAY_02317,ORD_02317,UPI,313.57
PAY_02318,ORD_02318,Cash,122.88
PAY_02319,ORD_02319,UPI,191.68
PAY_02320,ORD_02320,Debit Card,135.81
PAY_02321,ORD_02321,Credit Card,255.81
PAY_02322,ORD_02322,Debit Card,204.75
PAY_02323,ORD_02323,UPI,159.79
PAY_02324,ORD_02324,Debit Card,174.5
PAY_02325,ORD_02325,Credit Card,621.72
PAY_02326,ORD_02326,UPI,175.76
PAY_02327,ORD_02327,UPI,112.36
PAY_02328,ORD_02328,UPI,279.54
PAY_02329,ORD_02329,UPI,189.11
PAY_02330,ORD_02330,UPI,114.86
PAY_02331,ORD_02331,UPI,709.36
PAY_02332,ORD_02332,Credit Card,174.45
PAY_02333,ORD_02333,Cash,169.44
PAY_02334,ORD_02334,UPI,230.21
PAY_02335,ORD_02335,Credit Card,499.67
PAY_02336,ORD_02336,UPI,113.32
PAY_02337,ORD_02337,UPI,246.49
PAY_02338,ORD_02338,UPI,591.64
PAY_02339,ORD_02339,Debit Card,208.33
PAY_02340,ORD_02340,Cash,121.99
PAY_02341,ORD_02341,Debit Card,151.82
PAY_02342,ORD_02342,UPI,217.78
PAY_02343,ORD_02343,UPI,434.41
PAY_02344,ORD_02344,UPI,160.92
PAY_02345,ORD_02345,Cash,331.34
PAY_02346,ORD_02346,Debit Card,119.06
PAY_02347,ORD_02347,Debit Card,123.85
PAY_02348,ORD_02348,Credit Card,155.66
PAY_02349,ORD_02349,Credit Card,446.42
PAY_02350,ORD_02350,Credit Card,214.9
PAY_02351,ORD_02351,Credit Card,247.34
PAY_02352,ORD_02352,Debit Card,246.48
PAY_02353,ORD_02353,UPI,355.63
PAY_02354,ORD_02354,Cash,150.89
PAY_02355,ORD_02355,Debit Card,306.09
PAY_02356,ORD_02356,Credit Card,122.72
PAY_02357,ORD_02357,Debit Card,586.95
PAY_02358,ORD_02358,Debit Card,142.91
PAY_02359,ORD_02359,UPI,126.67
PAY_02360,ORD_02360,Debit Card,264.63
PAY_02361,ORD_02361,UPI,214.58
PAY_02362,ORD_02362,UPI,254.56
PAY_02363,ORD_02363,UPI,228.1
PAY_02364,ORD_02364,UPI,113.58
PAY_02365,ORD_02365,Debit Card,509.27
PAY_02366,ORD_02366,UPI,348.85
PAY_02367,ORD_02367,Credit Card,450.5
PAY_02368,ORD_02368,UPI,148.39
PAY_02369,ORD_02369,Credit Card,257.84
PAY_02370,ORD_02370,UPI,224.81
PAY_02371,ORD_02371,Debit Card,364.16
PAY_02372,ORD_02372,Debit Card,400.07
PAY_02373,ORD_02373,UPI,233.04
PAY_02374,ORD_02374,Debit Card,117.78
PAY_02375,ORD_02375,UPI,557.3
PAY_02376,ORD_02376,Debit Card,286.02
PAY_02377,ORD_02377,Credit Card,157.34
PAY_02378,ORD_02378,UPI,259.24
PAY_02379,ORD_02379,Debit Card,123.31
PAY_02380,ORD_02380,Credit Card,364.31
PAY_02381,ORD_02381,Debit Card,111.99
PAY_02382,ORD_02382,Debit Card,184.2
PAY_02383,ORD_02383,Credit Card,236.44
PAY_02384,ORD_02384,UPI,369.74
PAY_02385,ORD_02385,Cash,207.91
PAY_02386,ORD_02386,UPI,302.19
PAY_02387,ORD_02387,Debit Card,211.73
PAY_02388,ORD_02388,Credit Card,212.67
PAY_02389,ORD_02389,Debit Card,218.51
PAY_02390,ORD_02390,UPI,182.57
PAY_02391,ORD_02391,UPI,121.05
PAY_02392,ORD_02392,UPI,136.41
PAY_02393,ORD_02393,Cash,233.22
PAY_02394,ORD_02394,UPI,181.1
PAY_02395,ORD_02395,UPI,181.96
PAY_02396,ORD_02396,UPI,166.77
PAY_02397,ORD_02397,Debit Card,129.88
PAY_02398,ORD_02398,Credit Card,167.44
PAY_02399,ORD_02399,UPI,179.33
PAY_02400,ORD_02400,Credit Card,208.98
PAY_02401,ORD_02401,UPI,276.92
PAY_02402,ORD_02402,UPI,182.33
PAY_02403,ORD_02403,Credit Card,121.0
PAY_02404,ORD_02404,UPI,114.8
PAY_02405,ORD_02405,UPI,795.04
PAY_02406,ORD_02406,UPI,121.35
PAY_02407,ORD_02407,UPI,155.97
PAY_02408,ORD_02408,Debit Card,263.66
PAY_02409,ORD_02409,Debit Card,256.16
PAY_02410,ORD_02410,UPI,268.44
PAY_02411,ORD_02411,Debit Card,168.97
PAY_02412,ORD_02412,UPI,243.7
PAY_02413,ORD_02413,Credit Card,203.69
PAY_02414,ORD_02414,Debit Card,162.71
PAY_02415,ORD_02415,UPI,241.6
PAY_02416,ORD_02416,UPI,343.57
PAY_02417,ORD_02417,Cash,207.16
PAY_02418,ORD_02418,UPI,213.63
PAY_02419,ORD_02419,UPI,389.37
PAY_02420,ORD_02420,Debit Card,360.04
PAY_02421,ORD_02421,Debit Card,492.51
PAY_02422,ORD_02422,UPI,100.1
PAY_02423,ORD_02423,Credit Card,315.5
PAY_02424,ORD_02424,UPI,291.19
PAY_02425,ORD_02425,Debit Card,129.83
PAY_02426,ORD_02426,UPI,228.06
PAY_02427,ORD_02427,Credit Card,370.73
PAY_02428,ORD_02428,UPI,142.65
PAY_02429,ORD_02429,Credit Card,260.36
PAY_02430,ORD_02430,Credit Card,329.0
PAY_02431,ORD_02431,UPI,107.79
PAY_02432,ORD_02432,Debit Card,199.41
PAY_02433,ORD_02433,UPI,246.34
PAY_02434,ORD_02434,Debit Card,122.92
PAY_02435,ORD_02435,Debit Card,129.52
PAY_02436,ORD_02436,Debit Card,183.28
PAY_02437,ORD_02437,Credit Card,320.63
PAY_02438,ORD_02438,UPI,294.85
PAY_02439,ORD_02439,UPI,131.97
PAY_02440,ORD_02440,Debit Card,291.23
PAY_02441,ORD_02441,UPI,131.81
PAY_02442,ORD_02442,UPI,116.62
PAY_02443,ORD_02443,UPI,176.09
PAY_02444,ORD_02444,Debit Card,387.37
PAY_02445,ORD_02445,Debit Card,305.25
PAY_02446,ORD_02446,UPI,204.0
PAY_02447,ORD_02447,UPI,164.56
