order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes_order,delivery_id,driver_id,delivery_distance_km,preparation_time_minutes_delivery,delivery_time_minutes,tip_amount,category,rating,hour,day_of_week,is_weekend,time_of_day
ORD_04356,CUST_0039,REST_095,2026-03-16 07:50:30,136.84,4,Cloudy,Medium,Delivered,31.0,DEL_04356,DRV_0059,2.2,31.0,50.0,24.45,Pizza,3.7,7,0,0,Morning
ORD_04357,CUST_0069,REST_058,2026-05-14 23:51:23,231.25,3,Clear,Low,Delivered,16.0,DEL_04357,DRV_0040,3.07,16.0,31.5,41.98,Fast Food,4.7,23,3,0,Night
ORD_04358,CUST_0236,REST_039,2026-04-02 21:38:14,185.5,6,Cloudy,Low,Delivered,30.0,DEL_04358,DRV_0045,6.74,30.0,79.7,22.98,Desserts,4.2,21,3,0,Evening
ORD_04359,CUST_0560,REST_046,2026-01-09 09:16:08,173.28,3,Cloudy,Medium,Delivered,14.0,DEL_04359,DRV_0406,7.46,14.0,61.5,20.66,North Indian,3.7,9,4,0,Morning
ORD_04360,CUST_0381,REST_077,2026-02-26 02:35:24,526.14,5,Rain,Medium,Delivered,17.0,DEL_04360,DRV_0015,1.05,17.0,54.5,47.85,Fast Food,4.1,2,3,0,Night
ORD_04361,CUST_0057,REST_010,2026-06-11 15:37:06,270.99,1,Clear,High,Delivered,26.0,DEL_04361,DRV_0220,2.59,26.0,59.0,48.48,Healthy,4.9,15,3,0,Afternoon
ORD_04362,CUST_0277,REST_087,2026-06-28 11:11:39,289.7,6,Clear,Low,Delivered,10.0,DEL_04362,DRV_0273,3.96,10.0,31.0,39.67,Healthy,4.0,11,6,1,Morning
ORD_04363,CUST_0850,REST_082,2026-02-16 07:26:15,165.46,2,Rain,Low,Delivered,37.0,DEL_04363,DRV_0187,1.6,37.0,58.6,21.47,Healthy,3.7,7,0,0,Morning
ORD_04364,CUST_0099,REST_032,2026-01-08 18:10:47,204.6,1,Clear,Medium,Delivered,16.0,DEL_04364,DRV_0364,6.46,16.0,48.3,47.56,Healthy,3.9,18,3,0,Evening
ORD_04365,CUST_0916,REST_097,2026-01-19 03:28:12,143.01,1,Clear,Medium,Delivered,13.0,DEL_04365,DRV_0496,8.21,13.0,62.2,32.15,Cafe,4.7,3,0,0,Night
ORD_04366,CUST_0527,REST_036,2026-06-01 16:54:11,278.01,2,Cloudy,Low,Delivered,22.0,DEL_04366,DRV_0025,18.88,22.0,100.1,19.53,Indian,3.0,16,0,0,Afternoon
ORD_04367,CUST_0325,REST_028,2026-01-18 11:55:18,170.59,1,Cloudy,Medium,Delivered,23.0,DEL_04367,DRV_0299,3.8,23.0,43.7,25.3,Indian,4.4,11,6,1,Morning
ORD_04368,CUST_0461,REST_016,2026-03-05 04:32:03,204.86,6,Clear,Low,Delivered,29.0,DEL_04368,DRV_0192,3.94,29.0,48.4,38.14,Indian,3.7,4,3,0,Night
ORD_04369,CUST_0179,REST_016,2026-03-05 14:39:56,198.01,6,Clear,Low,Delivered,30.0,DEL_04369,DRV_0179,9.3,30.0,85.4,26.24,Indian,3.7,14,3,0,Afternoon
ORD_04370,CUST_0844,REST_018,2026-05-29 23:59:07,179.47,6,Rain,Low,Delivered,38.0,DEL_04370,DRV_0061,8.57,38.0,83.7,22.8,Pizza,3.6,23,4,0,Night
ORD_04371,CUST_0574,REST_008,2026-05-23 18:54:08,912.33,4,Cloudy,Medium,Delivered,26.0,DEL_04371,DRV_0429,6.14,26.0,66.8,50.0,Desserts,4.5,18,5,1,Evening
ORD_04372,CUST_0119,REST_080,2026-01-07 11:19:28,125.63,4,Clear,High,Delivered,31.0,DEL_04372,DRV_0131,2.82,31.0,51.1,20.14,South Indian,5.0,11,2,0,Morning
ORD_04373,CUST_0469,REST_075,2026-01-15 08:20:13,125.01,6,Clear,Low,Delivered,11.0,DEL_04373,DRV_0249,2.67,11.0,28.7,33.34,Fast Food,3.5,8,3,0,Morning
ORD_04374,CUST_0549,REST_070,2026-01-29 14:12:32,265.54,2,Cloudy,Low,Delivered,13.0,DEL_04374,DRV_0164,3.55,13.0,46.9,14.81,Desserts,4.2,14,3,0,Afternoon
ORD_04375,CUST_0646,REST_001,2026-01-05 01:10:29,130.67,2,Clear,Medium,Delivered,16.0,DEL_04375,DRV_0479,4.51,16.0,51.9,14.47,Pizza,4.8,1,0,0,Night
ORD_04376,CUST_0455,REST_062,2026-01-23 04:11:23,154.43,3,Rain,High,Delivered,20.0,DEL_04376,DRV_0207,5.49,20.0,68.7,14.37,Fast Food,3.5,4,4,0,Night
ORD_04377,CUST_0026,REST_076,2026-04-21 07:47:05,100.0,3,Cloudy,Low,Delivered,15.0,DEL_04377,DRV_0238,5.9,15.0,52.7,12.28,Chinese,3.7,7,1,0,Morning
ORD_04378,CUST_0490,REST_038,2026-01-21 11:53:46,237.54,6,Clear,Medium,Delivered,37.0,DEL_04378,DRV_0192,4.75,37.0,64.1,18.39,Indian,3.7,11,2,0,Morning
ORD_04379,CUST_0008,REST_092,2026-03-26 06:15:16,239.21,1,Rain,Low,Delivered,26.0,DEL_04379,DRV_0028,3.13,26.0,49.8,46.21,Indian,4.1,6,3,0,Morning
ORD_04380,CUST_0969,REST_045,2026-05-19 20:27:22,152.42,1,Clear,Low,Delivered,32.0,DEL_04380,DRV_0107,0.97,32.0,52.1,14.17,Pizza,4.2,20,1,0,Evening
ORD_04381,CUST_0987,REST_058,2026-03-13 11:49:37,268.58,2,Clear,Medium,Delivered,15.0,DEL_04381,DRV_0223,6.51,15.0,50.1,34.02,Fast Food,4.7,11,4,0,Morning
ORD_04382,CUST_0516,REST_081,2026-02-17 05:09:59,100.0,1,Cloudy,High,Delivered,22.0,DEL_04382,DRV_0380,4.54,22.0,70.9,22.45,Desserts,4.1,5,1,0,Night
ORD_04383,CUST_0533,REST_001,2026-06-13 17:20:24,122.88,5,Cloudy,Medium,Delivered,12.0,DEL_04383,DRV_0429,4.26,12.0,40.9,15.91,Pizza,4.8,17,5,1,Evening
ORD_04384,CUST_0927,REST_032,2026-01-31 05:48:22,165.09,4,Clear,High,Delivered,22.0,DEL_04384,DRV_0084,3.57,22.0,63.2,27.07,Healthy,3.9,5,5,1,Night
ORD_04385,CUST_0149,REST_008,2026-03-12 19:16:43,100.0,1,Clear,Medium,Delivered,24.0,DEL_04385,DRV_0498,15.27,24.0,107.1,16.31,Desserts,4.5,19,3,0,Evening
ORD_04386,CUST_0488,REST_040,2026-01-19 14:04:29,100.0,1,Clear,High,Delivered,25.0,DEL_04386,DRV_0237,9.62,25.0,95.7,17.06,Desserts,4.1,14,0,0,Afternoon
ORD_04387,CUST_0025,REST_056,2026-01-15 21:21:19,153.03,3,Clear,Low,Delivered,30.0,DEL_04387,DRV_0149,6.75,30.0,55.7,14.51,Desserts,4.2,21,3,0,Evening
ORD_04388,CUST_0999,REST_063,2026-02-15 11:42:54,265.53,5,Cloudy,Low,Delivered,19.0,DEL_04388,DRV_0283,5.7,19.0,48.0,34.73,Biryani,4.7,11,6,1,Morning
ORD_04389,CUST_0655,REST_088,2026-06-27 10:37:50,366.93,1,Cloudy,Medium,Delivered,30.0,DEL_04389,DRV_0339,4.7,30.0,62.7,48.39,Cafe,3.8,10,5,1,Morning
ORD_04390,CUST_0757,REST_074,2026-05-27 20:48:11,134.15,4,Clear,Medium,Delivered,13.0,DEL_04390,DRV_0100,2.16,13.0,54.8,27.27,Indian,4.2,20,2,0,Evening
ORD_04391,CUST_0931,REST_074,2026-02-03 23:05:12,271.31,1,Clear,Medium,Delivered,7.0,DEL_04391,DRV_0332,3.26,7.0,36.5,51.74,Indian,4.2,23,1,0,Night
ORD_04392,CUST_0945,REST_036,2026-02-26 05:32:35,257.26,2,Clear,Medium,Delivered,15.0,DEL_04392,DRV_0035,8.95,15.0,62.5,13.47,Indian,3.0,5,3,0,Night
ORD_04393,CUST_0555,REST_089,2026-01-25 09:15:08,354.33,5,Clear,Medium,Delivered,19.0,DEL_04393,DRV_0432,4.43,19.0,55.1,60.19,North Indian,4.1,9,6,1,Morning
ORD_04394,CUST_0425,REST_057,2026-04-15 14:09:26,149.51,1,Clear,Medium,Delivered,18.0,DEL_04394,DRV_0097,9.77,18.0,79.0,25.93,Desserts,4.7,14,2,0,Afternoon
ORD_04395,CUST_0293,REST_074,2026-04-05 11:26:12,100.0,5,Clear,Low,Delivered,9.0,DEL_04395,DRV_0356,4.72,9.0,41.2,18.5,Indian,4.2,11,6,1,Morning
ORD_04396,CUST_0185,REST_083,2026-06-14 14:21:40,188.41,1,Clear,High,Delivered,15.0,DEL_04396,DRV_0233,0.78,15.0,54.4,19.78,Pizza,4.8,14,6,1,Afternoon
ORD_04398,CUST_0431,REST_079,2026-04-02 03:07:27,121.76,4,Rain,Medium,Delivered,24.0,DEL_04398,DRV_0448,4.59,24.0,68.2,20.33,Healthy,4.4,3,3,0,Night
ORD_04400,CUST_0317,REST_002,2026-02-08 10:15:08,150.44,6,Rain,High,Delivered,36.0,DEL_04400,DRV_0246,3.82,36.0,84.6,4.23,North Indian,4.2,10,6,1,Morning
ORD_04401,CUST_0398,REST_093,2026-06-24 00:50:44,195.95,3,Rain,Medium,Delivered,22.0,DEL_04401,DRV_0414,3.52,22.0,56.8,26.04,Indian,3.8,0,2,0,Night
ORD_04402,CUST_0324,REST_068,2026-01-25 11:08:05,266.86,3,Heavy Rain,Low,Delivered,28.0,DEL_04402,DRV_0458,3.45,28.0,64.2,35.06,Indian,4.5,11,6,1,Morning
ORD_04403,CUST_0565,REST_050,2026-06-01 16:14:42,148.08,2,Rain,Low,Delivered,29.0,DEL_04403,DRV_0489,2.92,29.0,62.5,21.81,Desserts,4.0,16,0,0,Afternoon
ORD_04404,CUST_0596,REST_029,2026-04-09 05:13:45,225.35,6,Cloudy,Low,Delivered,34.0,DEL_04404,DRV_0404,8.87,34.0,76.5,15.01,Pizza,3.9,5,3,0,Night
ORD_04405,CUST_0546,REST_095,2026-04-24 08:10:46,182.76,3,Cloudy,Medium,Delivered,24.0,DEL_04405,DRV_0262,20.0,24.0,118.2,37.42,Pizza,3.7,8,4,0,Morning
ORD_04406,CUST_0076,REST_081,2026-04-04 01:18:00,303.24,5,Clear,Medium,Delivered,26.0,DEL_04406,DRV_0223,5.0,26.0,66.5,17.78,Desserts,4.1,1,5,1,Night
ORD_04407,CUST_0865,REST_010,2026-02-02 15:14:32,163.41,3,Cloudy,Low,Delivered,28.0,DEL_04407,DRV_0403,6.76,28.0,65.8,22.5,Healthy,4.9,15,0,0,Afternoon
ORD_04408,CUST_0920,REST_027,2026-06-08 05:45:17,173.57,2,Cloudy,Medium,Delivered,28.0,DEL_04408,DRV_0451,3.67,28.0,55.8,31.62,South Indian,4.0,5,0,0,Night
ORD_04409,CUST_0916,REST_015,2026-04-25 09:02:06,147.54,1,Cloudy,High,Delivered,34.0,DEL_04409,DRV_0074,12.66,34.0,117.5,21.77,Healthy,4.6,9,5,1,Morning
ORD_04410,CUST_0709,REST_060,2026-01-05 00:48:12,165.8,3,Cloudy,Low,Delivered,15.0,DEL_04410,DRV_0266,5.98,15.0,42.9,22.69,Chinese,4.2,0,0,0,Night
ORD_04411,CUST_0486,REST_031,2026-02-04 05:17:29,117.81,5,Clear,Medium,Delivered,35.0,DEL_04411,DRV_0184,3.61,35.0,63.1,21.17,North Indian,4.0,5,2,0,Night
ORD_04413,CUST_0088,REST_060,2026-01-24 09:56:41,277.74,2,Clear,Medium,Delivered,15.0,DEL_04413,DRV_0383,4.63,15.0,53.9,19.54,Chinese,4.2,9,5,1,Morning
ORD_04414,CUST_0747,REST_058,2026-03-25 00:01:24,100.0,2,Cloudy,Low,Delivered,19.0,DEL_04414,DRV_0056,0.97,19.0,27.6,23.79,Fast Food,4.7,0,2,0,Night
ORD_04415,CUST_0232,REST_041,2026-06-26 03:13:26,152.09,4,Rain,Low,Delivered,30.0,DEL_04415,DRV_0057,1.97,30.0,43.7,34.88,North Indian,4.9,3,4,0,Night
ORD_04416,CUST_0007,REST_046,2026-02-22 09:12:11,316.85,4,Rain,Low,Delivered,23.0,DEL_04416,DRV_0386,1.61,23.0,44.0,41.76,North Indian,3.7,9,6,1,Morning
ORD_04417,CUST_0804,REST_045,2026-02-20 05:12:28,149.31,4,Rain,Medium,Delivered,36.0,DEL_04417,DRV_0493,9.41,36.0,96.0,29.62,Pizza,4.2,5,4,0,Night
ORD_04418,CUST_0550,REST_026,2026-02-23 12:46:42,285.95,1,Clear,Medium,Delivered,36.0,DEL_04418,DRV_0295,2.77,36.0,62.5,23.0,Fast Food,3.0,12,0,0,Afternoon
ORD_04420,CUST_0052,REST_036,2026-06-30 05:24:27,101.68,4,Clear,Medium,Delivered,17.0,DEL_04420,DRV_0173,5.85,17.0,47.7,23.14,Indian,3.0,5,1,0,Night
ORD_04421,CUST_0655,REST_052,2026-02-11 17:52:23,100.0,5,Rain,Medium,Delivered,33.0,DEL_04421,DRV_0478,5.5,33.0,79.7,19.27,Healthy,4.6,17,2,0,Evening
ORD_04422,CUST_0942,REST_081,2026-04-27 08:33:16,373.16,2,Clear,High,Delivered,24.0,DEL_04422,DRV_0110,8.74,24.0,79.3,67.24,Desserts,4.1,8,0,0,Morning
ORD_04423,CUST_0919,REST_051,2026-05-07 16:18:09,100.0,1,Clear,Low,Delivered,15.0,DEL_04423,DRV_0412,10.24,15.0,62.1,13.97,Healthy,3.6,16,3,0,Afternoon
ORD_04424,CUST_0396,REST_003,2026-05-18 11:10:45,273.4,2,Cloudy,Medium,Delivered,11.0,DEL_04424,DRV_0146,3.85,11.0,49.5,48.25,South Indian,4.4,11,0,0,Morning
ORD_04425,CUST_0221,REST_014,2026-04-08 15:56:22,104.59,5,Cloudy,High,Delivered,30.0,DEL_04425,DRV_0014,11.66,30.0,105.5,13.92,Fast Food,5.0,15,2,0,Afternoon
ORD_04426,CUST_0428,REST_049,2026-03-19 00:31:07,374.11,6,Clear,High,Delivered,23.0,DEL_04426,DRV_0183,9.14,23.0,85.3,44.91,Cafe,3.6,0,3,0,Night
ORD_04427,CUST_0752,REST_077,2026-06-08 02:52:34,610.17,6,Cloudy,Medium,Delivered,20.0,DEL_04427,DRV_0315,0.95,20.0,45.9,94.36,Fast Food,4.1,2,0,0,Night
ORD_04428,CUST_0143,REST_091,2026-06-22 09:18:05,100.0,4,Cloudy,Low,Delivered,15.0,DEL_04428,DRV_0365,6.51,15.0,53.1,10.25,Cafe,4.6,9,0,0,Morning
ORD_04429,CUST_0861,REST_001,2026-03-14 14:52:13,100.0,6,Clear,High,Delivered,15.0,DEL_04429,DRV_0147,2.5,15.0,67.2,27.66,Pizza,4.8,14,5,1,Afternoon
ORD_04430,CUST_0363,REST_057,2026-04-09 17:03:45,277.33,2,Cloudy,Medium,Delivered,19.0,DEL_04430,DRV_0232,2.31,19.0,36.9,27.12,Desserts,4.7,17,3,0,Evening
ORD_04431,CUST_0382,REST_017,2026-05-26 23:25:30,240.37,6,Clear,Medium,Delivered,12.0,DEL_04431,DRV_0484,11.27,12.0,72.4,43.15,Pizza,4.5,23,1,0,Night
ORD_04432,CUST_0561,REST_050,2026-02-07 08:45:35,277.91,3,Cloudy,Low,Delivered,20.0,DEL_04432,DRV_0297,8.85,20.0,63.9,30.21,Desserts,4.0,8,5,1,Morning
ORD_04433,CUST_0277,REST_098,2026-06-02 06:44:34,132.22,1,Clear,Low,Delivered,22.0,DEL_04433,DRV_0140,9.46,22.0,64.3,28.49,Biryani,4.7,6,1,0,Morning
ORD_04434,CUST_0271,REST_014,2026-02-04 16:09:02,540.85,5,Cloudy,Medium,Delivered,24.0,DEL_04434,DRV_0148,4.48,24.0,60.6,25.58,Fast Food,5.0,16,2,0,Afternoon
ORD_04435,CUST_0014,REST_059,2026-02-11 03:47:54,193.43,4,Clear,High,Delivered,40.0,DEL_04435,DRV_0418,1.24,40.0,66.0,35.33,Pizza,4.0,3,2,0,Night
ORD_04436,CUST_0298,REST_081,2026-05-24 14:23:45,100.0,2,Clear,High,Delivered,19.0,DEL_04436,DRV_0381,1.32,19.0,62.6,8.61,Desserts,4.1,14,6,1,Afternoon
ORD_04437,CUST_0464,REST_003,2026-02-20 01:20:42,157.71,1,Cloudy,High,Delivered,15.0,DEL_04437,DRV_0036,2.22,15.0,46.0,31.12,South Indian,4.4,1,4,0,Night
ORD_04438,CUST_0527,REST_098,2026-01-24 13:05:28,100.0,4,Cloudy,Medium,Delivered,28.0,DEL_04438,DRV_0277,9.29,28.0,102.0,19.24,Biryani,4.7,13,5,1,Afternoon
ORD_04439,CUST_0234,REST_040,2026-05-29 02:36:51,434.86,2,Heavy Rain,Medium,Delivered,31.0,DEL_04439,DRV_0056,3.45,31.0,69.6,65.0,Desserts,4.1,2,4,0,Night
ORD_04440,CUST_0575,REST_089,2026-04-22 16:27:29,126.07,6,Rain,Medium,Delivered,21.0,DEL_04440,DRV_0467,11.17,21.0,88.9,17.85,North Indian,4.1,16,2,0,Afternoon
ORD_04441,CUST_0708,REST_066,2026-06-24 22:31:14,237.67,5,Cloudy,Medium,Delivered,33.0,DEL_04441,DRV_0041,2.83,33.0,57.7,40.98,North Indian,3.5,22,2,0,Night
ORD_04442,CUST_0027,REST_034,2026-05-08 04:52:28,139.93,3,Clear,Medium,Delivered,22.0,DEL_04442,DRV_0383,12.87,22.0,87.5,13.58,Desserts,4.0,4,4,0,Night
ORD_04443,CUST_0471,REST_090,2026-05-09 00:08:03,129.22,3,Clear,High,Delivered,37.0,DEL_04443,DRV_0169,8.29,37.0,88.1,6.88,North Indian,4.2,0,5,1,Night
ORD_04444,CUST_0093,REST_095,2026-02-21 12:36:14,100.0,6,Clear,Medium,Delivered,33.0,DEL_04444,DRV_0171,2.38,33.0,64.9,25.95,Pizza,3.7,12,5,1,Afternoon
ORD_04445,CUST_0617,REST_009,2026-01-23 13:07:11,251.89,5,Clear,Low,Delivered,25.0,DEL_04445,DRV_0106,4.83,25.0,62.2,27.11,Biryani,4.6,13,4,0,Afternoon
ORD_04446,CUST_0309,REST_094,2026-05-30 19:48:13,370.39,1,Rain,High,Delivered,19.0,DEL_04446,DRV_0227,8.77,19.0,84.3,53.3,Cafe,4.6,19,5,1,Evening
ORD_04447,CUST_0052,REST_084,2026-03-29 10:06:33,109.53,5,Clear,Low,Delivered,16.0,DEL_04447,DRV_0456,5.04,16.0,41.3,14.21,North Indian,3.3,10,6,1,Morning
ORD_04448,CUST_0319,REST_021,2026-02-21 18:44:12,100.0,6,Clear,Medium,Delivered,20.0,DEL_04448,DRV_0086,3.49,20.0,46.1,23.6,Fast Food,3.7,18,5,1,Evening
ORD_04449,CUST_0969,REST_093,2026-01-20 01:04:53,281.98,2,Clear,High,Delivered,18.0,DEL_04449,DRV_0491,3.37,18.0,67.5,45.13,Indian,3.8,1,1,0,Night
ORD_04450,CUST_0181,REST_025,2026-03-27 02:33:08,100.0,1,Clear,Medium,Delivered,35.0,DEL_04450,DRV_0294,2.82,35.0,61.6,31.45,South Indian,4.0,2,4,0,Night
ORD_04451,CUST_0569,REST_044,2026-02-23 17:45:38,354.51,3,Clear,High,Delivered,23.0,DEL_04451,DRV_0146,2.74,23.0,64.9,17.97,Biryani,4.1,17,0,0,Evening
ORD_04452,CUST_0120,REST_025,2026-06-20 11:41:03,110.23,6,Cloudy,Medium,Delivered,35.0,DEL_04452,DRV_0264,4.11,35.0,68.2,18.27,South Indian,4.0,11,5,1,Morning
ORD_04453,CUST_0820,REST_009,2026-01-29 23:35:53,100.0,2,Clear,High,Delivered,26.0,DEL_04453,DRV_0247,2.09,26.0,57.6,16.85,Biryani,4.6,23,3,0,Night
ORD_04454,CUST_0875,REST_062,2026-01-27 08:23:03,207.82,6,Cloudy,Low,Delivered,24.0,DEL_04454,DRV_0450,3.25,24.0,47.0,7.76,Fast Food,3.5,8,1,0,Morning
ORD_04455,CUST_0043,REST_026,2026-04-13 16:37:11,102.41,4,Cloudy,Medium,Delivered,39.0,DEL_04455,DRV_0148,6.87,39.0,85.3,10.2,Fast Food,3.0,16,0,0,Afternoon
ORD_04456,CUST_0647,REST_057,2026-03-05 21:15:18,122.87,4,Rain,Medium,Delivered,22.0,DEL_04456,DRV_0453,2.33,22.0,71.7,27.19,Desserts,4.7,21,3,0,Evening
ORD_04457,CUST_0885,REST_037,2026-01-12 00:53:38,220.23,4,Rain,Medium,Delivered,15.0,DEL_04457,DRV_0441,1.87,15.0,47.0,29.11,Chinese,3.8,0,0,0,Night
ORD_04458,CUST_0938,REST_016,2026-06-17 16:17:49,100.0,3,Rain,Medium,Delivered,31.0,DEL_04458,DRV_0362,1.82,31.0,55.0,30.86,Indian,3.7,16,2,0,Afternoon
ORD_04459,CUST_0260,REST_037,2026-06-09 22:49:50,447.35,5,Clear,High,Delivered,14.0,DEL_04459,DRV_0222,3.42,14.0,57.5,47.86,Chinese,3.8,22,1,0,Night
ORD_04460,CUST_0197,REST_076,2026-01-01 09:06:39,185.68,1,Clear,Medium,Delivered,16.0,DEL_04460,DRV_0146,2.0,16.0,34.5,32.7,Chinese,3.7,9,3,0,Morning
ORD_04461,CUST_0645,REST_024,2026-06-17 22:03:28,100.0,3,Rain,High,Delivered,31.0,DEL_04461,DRV_0108,3.98,31.0,78.7,19.52,Cafe,4.3,22,2,0,Night
ORD_04462,CUST_0971,REST_026,2026-03-16 11:08:04,103.6,2,Clear,Medium,Delivered,39.0,DEL_04462,DRV_0444,5.79,39.0,75.8,24.54,Fast Food,3.0,11,0,0,Morning
ORD_04464,CUST_0732,REST_009,2026-01-28 18:39:01,252.29,4,Clear,Low,Delivered,17.0,DEL_04464,DRV_0245,1.33,17.0,24.4,37.7,Biryani,4.6,18,2,0,Evening
ORD_04465,CUST_0336,REST_087,2026-06-03 16:06:50,388.67,1,Cloudy,High,Delivered,11.0,DEL_04465,DRV_0130,10.9,11.0,81.1,29.98,Healthy,4.0,16,2,0,Afternoon
ORD_04466,CUST_0553,REST_029,2026-05-07 13:45:58,124.52,4,Clear,Low,Delivered,34.0,DEL_04466,DRV_0426,3.88,34.0,61.1,29.98,Pizza,3.9,13,3,0,Afternoon
ORD_04468,CUST_0990,REST_019,2026-03-05 06:12:46,229.2,2,Cloudy,Low,Delivered,25.0,DEL_04468,DRV_0300,7.12,25.0,59.5,14.16,Indian,4.4,6,3,0,Morning
ORD_04469,CUST_0900,REST_020,2026-02-07 22:51:55,265.71,5,Clear,Medium,Delivered,23.0,DEL_04469,DRV_0435,1.82,23.0,36.4,34.01,Desserts,3.4,22,5,1,Night
ORD_04470,CUST_0255,REST_087,2026-01-24 19:53:56,336.97,5,Clear,High,Delivered,9.0,DEL_04470,DRV_0357,2.83,9.0,59.5,27.54,Healthy,4.0,19,5,1,Evening
ORD_04471,CUST_0514,REST_027,2026-02-09 01:14:27,122.18,5,Cloudy,Medium,Delivered,32.0,DEL_04471,DRV_0362,4.42,32.0,65.9,13.64,South Indian,4.0,1,0,0,Night
ORD_04472,CUST_0707,REST_094,2026-06-30 03:34:25,170.24,4,Clear,High,Delivered,22.0,DEL_04472,DRV_0224,5.7,22.0,69.7,10.95,Cafe,4.6,3,1,0,Night
ORD_04473,CUST_0242,REST_085,2026-01-25 09:59:32,129.6,6,Clear,Medium,Delivered,21.0,DEL_04473,DRV_0065,4.12,21.0,49.4,21.27,South Indian,3.4,9,6,1,Morning
ORD_04474,CUST_0149,REST_044,2026-02-21 18:59:20,176.1,1,Clear,High,Delivered,27.0,DEL_04474,DRV_0487,4.78,27.0,67.5,31.27,Biryani,4.1,18,5,1,Evening
ORD_04475,CUST_0710,REST_035,2026-04-17 10:33:55,266.17,5,Cloudy,Medium,Delivered,32.0,DEL_04475,DRV_0065,4.13,32.0,59.0,33.84,North Indian,4.8,10,4,0,Morning
ORD_04477,CUST_0757,REST_022,2026-01-25 19:35:24,333.67,5,Clear,Medium,Delivered,19.0,DEL_04477,DRV_0380,0.53,19.0,38.5,12.91,Biryani,4.5,19,6,1,Evening
ORD_04478,CUST_0850,REST_074,2026-01-14 01:43:49,100.0,4,Cloudy,Medium,Delivered,9.0,DEL_04478,DRV_0182,6.12,9.0,53.1,15.52,Indian,4.2,1,2,0,Night
ORD_04479,CUST_0620,REST_087,2026-02-01 17:32:55,153.08,1,Cloudy,Low,Delivered,18.0,DEL_04479,DRV_0497,1.38,18.0,29.8,33.22,Healthy,4.0,17,6,1,Evening
ORD_04480,CUST_0453,REST_015,2026-05-27 14:10:16,359.3,5,Clear,Low,Delivered,28.0,DEL_04480,DRV_0108,12.46,28.0,101.0,44.82,Healthy,4.6,14,2,0,Afternoon
ORD_04481,CUST_0393,REST_094,2026-02-27 21:53:10,217.11,1,Clear,Low,Delivered,20.0,DEL_04481,DRV_0351,3.17,20.0,51.3,41.52,Cafe,4.6,21,4,0,Evening
ORD_04482,CUST_0212,REST_098,2026-02-07 19:31:41,218.49,3,Rain,Medium,Delivered,27.0,DEL_04482,DRV_0423,3.61,27.0,72.0,25.96,Biryani,4.7,19,5,1,Evening
ORD_04483,CUST_0668,REST_013,2026-02-22 09:33:48,100.0,2,Cloudy,Medium,Delivered,12.0,DEL_04483,DRV_0392,4.86,12.0,44.5,20.72,Cafe,3.2,9,6,1,Morning
ORD_04485,CUST_0594,REST_082,2026-02-22 19:28:26,304.2,6,Clear,Medium,Delivered,30.0,DEL_04485,DRV_0111,4.59,30.0,72.8,52.72,Healthy,3.7,19,6,1,Evening
ORD_04486,CUST_0595,REST_056,2026-01-31 04:06:44,131.1,5,Rain,High,Delivered,33.0,DEL_04486,DRV_0076,1.16,33.0,76.0,14.12,Desserts,4.2,4,5,1,Night
ORD_04487,CUST_0131,REST_023,2026-01-16 21:45:40,138.08,4,Cloudy,Medium,Delivered,41.0,DEL_04487,DRV_0250,4.0,41.0,81.8,25.7,South Indian,4.6,21,4,0,Evening
ORD_04488,CUST_0329,REST_097,2026-06-17 21:51:50,308.02,6,Clear,Medium,Delivered,18.0,DEL_04488,DRV_0241,2.06,18.0,51.5,21.7,Cafe,4.7,21,2,0,Evening
ORD_04489,CUST_0612,REST_098,2026-02-16 11:38:04,101.75,6,Rain,Low,Delivered,22.0,DEL_04489,DRV_0226,2.11,22.0,45.0,24.77,Biryani,4.7,11,0,0,Morning
ORD_04490,CUST_0256,REST_034,2026-06-29 12:38:06,210.2,4,Clear,Medium,Delivered,14.0,DEL_04490,DRV_0305,2.22,14.0,48.6,16.65,Desserts,4.0,12,0,0,Afternoon
ORD_04491,CUST_0479,REST_100,2026-01-23 09:33:24,185.6,4,Clear,Medium,Delivered,31.0,DEL_04491,DRV_0473,5.72,31.0,66.7,38.55,Pizza,3.9,9,4,0,Morning
ORD_04492,CUST_0561,REST_099,2026-06-02 13:02:34,181.0,4,Clear,Low,Delivered,30.0,DEL_04492,DRV_0164,6.02,30.0,64.7,33.94,Healthy,3.7,13,1,0,Afternoon
ORD_04493,CUST_0913,REST_017,2026-01-29 22:43:09,136.3,6,Cloudy,Low,Delivered,17.0,DEL_04493,DRV_0263,6.88,17.0,49.3,23.1,Pizza,4.5,22,3,0,Night
ORD_04494,CUST_0063,REST_028,2026-01-02 08:43:01,131.77,1,Cloudy,Medium,Delivered,25.0,DEL_04494,DRV_0015,2.86,25.0,53.0,27.99,Indian,4.4,8,4,0,Morning
ORD_04495,CUST_0311,REST_014,2026-02-24 14:59:25,100.17,4,Cloudy,High,Delivered,25.0,DEL_04495,DRV_0341,4.71,25.0,87.3,16.36,Fast Food,5.0,14,1,0,Afternoon
ORD_04496,CUST_0407,REST_034,2026-04-29 04:27:36,236.39,2,Rain,Medium,Delivered,13.0,DEL_04496,DRV_0153,6.33,13.0,65.6,37.61,Desserts,4.0,4,2,0,Night
