review_id,order_id,customer_id,rating,review_text
REV_03881,ORD_03881,CUST_0634,2,The delivery took too long.
REV_03882,ORD_03882,CUST_0334,4,Loved the food and quick delivery.
REV_03883,ORD_03883,CUST_0715,4,Food was delicious and delivery was fast.
REV_03884,ORD_03884,CUST_0967,3,Food was okay but delivery took some time.
REV_03885,ORD_03885,CUST_0029,3,The experience was okay.
REV_03886,ORD_03886,CUST_0714,3,Food was okay but delivery took some time.
REV_03887,ORD_03887,CUST_0093,3,Food was decent but could be better.
REV_03888,ORD_03888,CUST_0841,4,Loved the food and quick delivery.
REV_03889,ORD_03889,CUST_0868,4,"Amazing experience, food arrived hot."
REV_03890,ORD_03890,CUST_0688,5,Very good service and tasty food.
REV_03891,ORD_03891,CUST_0330,4,"Amazing experience, food arrived hot."
REV_03892,ORD_03892,CUST_0723,2,Order was delayed and food was not hot.
REV_03893,ORD_03893,CUST_0184,4,Very good service and tasty food.
REV_03894,ORD_03894,CUST_0095,3,The experience was okay.
REV_03895,ORD_03895,CUST_0785,3,The experience was okay.
REV_03896,ORD_03896,CUST_0649,5,Very good service and tasty food.
REV_03897,ORD_03897,CUST_0749,3,Food was okay but delivery took some time.
REV_03898,ORD_03898,CUST_0353,4,Great food and excellent service.
REV_03899,ORD_03899,CUST_0930,3,Food was decent but could be better.
REV_03900,ORD_03900,CUST_0941,2,Order was delayed and food was not hot.
REV_03901,ORD_03901,CUST_0984,2,Food arrived late.
REV_03902,ORD_03902,CUST_0265,3,The experience was okay.
REV_03903,ORD_03903,CUST_0647,3,The experience was okay.
REV_03904,ORD_03904,CUST_0656,2,Order was delayed and food was not hot.
REV_03905,ORD_03905,CUST_0019,3,Food was okay but delivery took some time.
REV_03906,ORD_03906,CUST_0743,5,Very good service and tasty food.
REV_03907,ORD_03907,CUST_0646,5,"Amazing experience, food arrived hot."
REV_03908,ORD_03908,CUST_0626,4,Great food and excellent service.
REV_03909,ORD_03909,CUST_0499,2,Delivery was very late and food was cold.
REV_03910,ORD_03910,CUST_0139,4,Very good service and tasty food.
REV_03911,ORD_03911,CUST_0637,5,"Amazing experience, food arrived hot."
REV_03912,ORD_03912,CUST_0716,3,Food was decent but could be better.
REV_03913,ORD_03913,CUST_0573,4,Food was delicious and delivery was fast.
REV_03914,ORD_03914,CUST_0762,4,"Amazing experience, food arrived hot."
REV_03915,ORD_03915,CUST_0810,5,"Amazing experience, food arrived hot."
REV_03916,ORD_03916,CUST_0525,3,Food was decent but could be better.
REV_03917,ORD_03917,CUST_0908,4,"Amazing experience, food arrived hot."
REV_03918,ORD_03918,CUST_0255,5,Very good service and tasty food.
REV_03919,ORD_03919,CUST_0085,3,Food was okay but delivery took some time.
REV_03920,ORD_03920,CUST_0458,3,Average experience.
REV_03921,ORD_03921,CUST_0532,4,Great food and excellent service.
REV_03922,ORD_03922,CUST_0562,2,Very slow delivery and poor experience.
REV_03923,ORD_03923,CUST_0676,3,Delivery was acceptable.
REV_03924,ORD_03924,CUST_0092,3,Food was decent but could be better.
REV_03925,ORD_03925,CUST_0600,2,Very slow delivery and poor experience.
REV_03926,ORD_03926,CUST_0069,3,Delivery was acceptable.
REV_03927,ORD_03927,CUST_0037,3,The experience was okay.
REV_03928,ORD_03928,CUST_0765,2,Delivery was very late and food was cold.
REV_03929,ORD_03929,CUST_0764,3,Average experience.
REV_03930,ORD_03930,CUST_0140,1,Order was delayed and food was not hot.
REV_03931,ORD_03931,CUST_0867,4,Great food and excellent service.
REV_03932,ORD_03932,CUST_0893,3,Delivery was acceptable.
REV_03933,ORD_03933,CUST_0680,4,Very good service and tasty food.
REV_03934,ORD_03934,CUST_0566,3,The experience was okay.
REV_03935,ORD_03935,CUST_0898,3,Food was decent but could be better.
REV_03936,ORD_03936,CUST_0178,3,Food was okay but delivery took some time.
REV_03937,ORD_03937,CUST_0809,3,The experience was okay.
REV_03938,ORD_03938,CUST_0813,3,Average experience.
REV_03939,ORD_03939,CUST_0871,3,Food was okay but delivery took some time.
REV_03940,ORD_03940,CUST_0618,3,Food was decent but could be better.
REV_03941,ORD_03941,CUST_0137,2,The delivery took too long.
REV_03942,ORD_03942,CUST_0190,2,Order was delayed and food was not hot.
REV_03943,ORD_03943,CUST_0640,2,Food arrived late.
REV_03944,ORD_03944,CUST_0342,4,Loved the food and quick delivery.
REV_03945,ORD_03945,CUST_0559,4,Loved the food and quick delivery.
REV_03946,ORD_03946,CUST_0005,3,Food was okay but delivery took some time.
REV_03947,ORD_03947,CUST_0972,3,Average experience.
REV_03948,ORD_03948,CUST_0257,2,Food arrived late.
REV_03949,ORD_03949,CUST_0812,2,Food arrived late.
REV_03950,ORD_03950,CUST_0662,3,Food was okay but delivery took some time.
REV_03951,ORD_03951,CUST_0806,2,Food arrived late.
REV_03952,ORD_03952,CUST_0243,3,Food was okay but delivery took some time.
REV_03953,ORD_03953,CUST_0787,3,Delivery was acceptable.
REV_03954,ORD_03954,CUST_0720,2,Delivery was very late and food was cold.
REV_03955,ORD_03955,CUST_0415,3,Food was decent but could be better.
REV_03956,ORD_03956,CUST_0627,3,Average experience.
REV_03957,ORD_03957,CUST_0707,3,Food was decent but could be better.
REV_03958,ORD_03958,CUST_0343,2,Very slow delivery and poor experience.
REV_03959,ORD_03959,CUST_0682,2,Order was delayed and food was not hot.
REV_03960,ORD_03960,CUST_0379,3,The experience was okay.
REV_03961,ORD_03961,CUST_0594,3,Delivery was acceptable.
REV_03962,ORD_03962,CUST_0666,2,Delivery was very late and food was cold.
REV_03963,ORD_03963,CUST_0653,4,Food was delicious and delivery was fast.
REV_03964,ORD_03964,CUST_0826,4,Great food and excellent service.
REV_03965,ORD_03965,CUST_0146,4,"Amazing experience, food arrived hot."
REV_03966,ORD_03966,CUST_0323,2,Order was delayed and food was not hot.
REV_03967,ORD_03967,CUST_0122,2,The delivery took too long.
REV_03968,ORD_03968,CUST_0252,3,Delivery was acceptable.
REV_03969,ORD_03969,CUST_0855,3,Average experience.
REV_03970,ORD_03970,CUST_0899,4,Very good service and tasty food.
REV_03971,ORD_03971,CUST_0311,4,Loved the food and quick delivery.
REV_03972,ORD_03972,CUST_0601,4,Loved the food and quick delivery.
REV_03973,ORD_03973,CUST_0475,2,Very slow delivery and poor experience.
REV_03974,ORD_03974,CUST_0570,4,"Amazing experience, food arrived hot."
REV_03975,ORD_03975,CUST_0492,3,Average experience.
REV_03976,ORD_03976,CUST_0575,3,Food was decent but could be better.
REV_03977,ORD_03977,CUST_0347,3,Food was okay but delivery took some time.
REV_03978,ORD_03978,CUST_0820,2,Very slow delivery and poor experience.
REV_03979,ORD_03979,CUST_0487,1,Delivery was very late and food was cold.
REV_03980,ORD_03980,CUST_0473,4,Very good service and tasty food.
REV_03981,ORD_03981,CUST_0382,3,Food was okay but delivery took some time.
REV_03982,ORD_03982,CUST_0280,2,Food arrived late.
REV_03983,ORD_03983,CUST_0072,3,The experience was okay.
REV_03984,ORD_03984,CUST_0521,3,Average experience.
REV_03985,ORD_03985,CUST_0366,2,Food arrived late.
REV_03986,ORD_03986,CUST_0933,3,Average experience.
REV_03987,ORD_03987,CUST_0094,3,Average experience.
REV_03988,ORD_03988,CUST_0373,3,Food was decent but could be better.
REV_03989,ORD_03989,CUST_0339,3,Delivery was acceptable.
REV_03990,ORD_03990,CUST_0437,2,The delivery took too long.
REV_03991,ORD_03991,CUST_0336,5,Food was delicious and delivery was fast.
REV_03992,ORD_03992,CUST_0664,5,Food was delicious and delivery was fast.
REV_03993,ORD_03993,CUST_0492,3,Delivery was acceptable.
REV_03994,ORD_03994,CUST_0917,3,Average experience.
REV_03995,ORD_03995,CUST_0868,4,Great food and excellent service.
REV_03996,ORD_03996,CUST_0040,4,Loved the food and quick delivery.
REV_03997,ORD_03997,CUST_0359,1,Delivery was very late and food was cold.
REV_03998,ORD_03998,CUST_0574,3,Average experience.
REV_03999,ORD_03999,CUST_0254,4,"Amazing experience, food arrived hot."
REV_04000,ORD_04000,CUST_0966,4,Loved the food and quick delivery.
REV_04001,ORD_04001,CUST_0581,3,Food was decent but could be better.
REV_04002,ORD_04002,CUST_0398,3,Food was decent but could be better.
REV_04003,ORD_04003,CUST_0757,4,Very good service and tasty food.
REV_04004,ORD_04004,CUST_0877,1,Order was delayed and food was not hot.
REV_04005,ORD_04005,CUST_0170,4,"Amazing experience, food arrived hot."
REV_04006,ORD_04006,CUST_0690,2,Order was delayed and food was not hot.
REV_04007,ORD_04007,CUST_0701,2,Very slow delivery and poor experience.
REV_04008,ORD_04008,CUST_0511,3,Average experience.
REV_04009,ORD_04009,CUST_0260,3,Delivery was acceptable.
REV_04010,ORD_04010,CUST_0584,3,Food was decent but could be better.
REV_04011,ORD_04011,CUST_0984,3,The experience was okay.
REV_04012,ORD_04012,CUST_0459,1,The delivery took too long.
REV_04013,ORD_04013,CUST_0529,4,Very good service and tasty food.
REV_04014,ORD_04014,CUST_0882,3,The experience was okay.
REV_04015,ORD_04015,CUST_0341,4,Food was delicious and delivery was fast.
REV_04016,ORD_04016,CUST_0057,5,Food was delicious and delivery was fast.
REV_04017,ORD_04017,CUST_0218,3,The experience was okay.
REV_04018,ORD_04018,CUST_0619,2,Very slow delivery and poor experience.
REV_04019,ORD_04019,CUST_0816,3,The experience was okay.
REV_04020,ORD_04020,CUST_0940,3,The experience was okay.
REV_04021,ORD_04021,CUST_0685,2,The delivery took too long.
REV_04022,ORD_04022,CUST_0731,3,Food was decent but could be better.
REV_04023,ORD_04023,CUST_0464,3,Food was decent but could be better.
REV_04024,ORD_04024,CUST_0247,3,Food was okay but delivery took some time.
REV_04025,ORD_04025,CUST_0730,2,Order was delayed and food was not hot.
REV_04026,ORD_04026,CUST_0373,5,Food was delicious and delivery was fast.
REV_04027,ORD_04027,CUST_0417,4,"Amazing experience, food arrived hot."
REV_04028,ORD_04028,CUST_0031,2,Very slow delivery and poor experience.
REV_04029,ORD_04029,CUST_0368,4,"Amazing experience, food arrived hot."
REV_04030,ORD_04030,CUST_0559,5,"Amazing experience, food arrived hot."
REV_04031,ORD_04031,CUST_0646,2,Very slow delivery and poor experience.
REV_04032,ORD_04032,CUST_0108,4,"Amazing experience, food arrived hot."
REV_04033,ORD_04033,CUST_0584,4,Great food and excellent service.
REV_04034,ORD_04034,CUST_0839,2,Food arrived late.
REV_04035,ORD_04035,CUST_0418,3,The experience was okay.
REV_04036,ORD_04036,CUST_0620,4,Great food and excellent service.
REV_04037,ORD_04037,CUST_0821,5,Food was delicious and delivery was fast.
REV_04038,ORD_04038,CUST_0398,3,The experience was okay.
REV_04039,ORD_04039,CUST_0272,2,Order was delayed and food was not hot.
REV_04040,ORD_04040,CUST_0683,4,"Amazing experience, food arrived hot."
REV_04041,ORD_04041,CUST_0116,3,Average experience.
REV_04042,ORD_04042,CUST_0841,4,Food was delicious and delivery was fast.
REV_04043,ORD_04043,CUST_0586,4,Very good service and tasty food.
REV_04044,ORD_04044,CUST_0256,3,Food was decent but could be better.
REV_04045,ORD_04045,CUST_0081,2,Very slow delivery and poor experience.
REV_04046,ORD_04046,CUST_0780,5,Very good service and tasty food.
REV_04047,ORD_04047,CUST_0128,4,Very good service and tasty food.
REV_04048,ORD_04048,CUST_0838,3,Delivery was acceptable.
REV_04049,ORD_04049,CUST_0915,2,Delivery was very late and food was cold.
REV_04050,ORD_04050,CUST_0235,5,Loved the food and quick delivery.
REV_04051,ORD_04051,CUST_0553,3,The experience was okay.
REV_04052,ORD_04052,CUST_0181,3,Average experience.
REV_04053,ORD_04053,CUST_0157,3,Food was decent but could be better.
REV_04054,ORD_04054,CUST_0454,2,Food arrived late.
REV_04055,ORD_04055,CUST_0571,3,The experience was okay.
REV_04056,ORD_04056,CUST_0857,4,Very good service and tasty food.
REV_04057,ORD_04057,CUST_0761,3,Food was decent but could be better.
REV_04058,ORD_04058,CUST_0704,3,The experience was okay.
REV_04059,ORD_04059,CUST_0024,3,Food was decent but could be better.
REV_04060,ORD_04060,CUST_0473,3,Average experience.
REV_04061,ORD_04061,CUST_0400,2,The delivery took too long.
REV_04062,ORD_04062,CUST_0948,3,Average experience.
REV_04063,ORD_04063,CUST_0592,5,"Amazing experience, food arrived hot."
REV_04064,ORD_04064,CUST_0134,3,Food was okay but delivery took some time.
REV_04065,ORD_04065,CUST_0421,3,Delivery was acceptable.
REV_04066,ORD_04066,CUST_0213,4,Great food and excellent service.
REV_04067,ORD_04067,CUST_0900,4,"Amazing experience, food arrived hot."
REV_04068,ORD_04068,CUST_0482,4,Loved the food and quick delivery.
REV_04069,ORD_04069,CUST_0348,4,Great food and excellent service.
REV_04070,ORD_04070,CUST_0166,2,Very slow delivery and poor experience.
REV_04071,ORD_04071,CUST_0937,3,Food was okay but delivery took some time.
REV_04072,ORD_04072,CUST_0348,3,Average experience.
REV_04073,ORD_04073,CUST_0849,3,Food was decent but could be better.
REV_04074,ORD_04074,CUST_0398,4,Great food and excellent service.
REV_04075,ORD_04075,CUST_0583,4,"Amazing experience, food arrived hot."
REV_04076,ORD_04076,CUST_0726,4,Very good service and tasty food.
REV_04077,ORD_04077,CUST_0435,4,"Amazing experience, food arrived hot."
REV_04078,ORD_04078,CUST_0577,2,Very slow delivery and poor experience.
REV_04079,ORD_04079,CUST_0221,2,Very slow delivery and poor experience.
REV_04080,ORD_04080,CUST_0308,3,The experience was okay.
REV_04081,ORD_04081,CUST_0991,4,"Amazing experience, food arrived hot."
REV_04082,ORD_04082,CUST_0798,3,Delivery was acceptable.
REV_04083,ORD_04083,CUST_0697,3,Food was okay but delivery took some time.
REV_04084,ORD_04084,CUST_0719,4,Very good service and tasty food.
REV_04085,ORD_04085,CUST_0466,2,Delivery was very late and food was cold.
REV_04086,ORD_04086,CUST_0099,3,The experience was okay.
REV_04087,ORD_04087,CUST_0242,3,The experience was okay.
REV_04088,ORD_04088,CUST_0158,4,Loved the food and quick delivery.
REV_04089,ORD_04089,CUST_0610,4,Food was delicious and delivery was fast.
REV_04090,ORD_04090,CUST_0554,3,Delivery was acceptable.
REV_04091,ORD_04091,CUST_0651,3,Average experience.
REV_04092,ORD_04092,CUST_0795,1,The delivery took too long.
REV_04093,ORD_04093,CUST_0920,5,Food was delicious and delivery was fast.
REV_04094,ORD_04094,CUST_0227,3,Delivery was acceptable.
REV_04095,ORD_04095,CUST_0423,4,Loved the food and quick delivery.
REV_04096,ORD_04096,CUST_0072,3,Food was decent but could be better.
REV_04097,ORD_04097,CUST_0243,2,Order was delayed and food was not hot.
REV_04098,ORD_04098,CUST_0530,2,Delivery was very late and food was cold.
REV_04099,ORD_04099,CUST_0589,1,Food arrived late.
REV_04100,ORD_04100,CUST_0045,4,Great food and excellent service.
REV_04101,ORD_04101,CUST_0472,3,Average experience.
REV_04102,ORD_04102,CUST_0371,4,"Amazing experience, food arrived hot."
REV_04103,ORD_04103,CUST_0855,2,Order was delayed and food was not hot.
REV_04104,ORD_04104,CUST_0652,3,The experience was okay.
REV_04105,ORD_04105,CUST_0689,3,Delivery was acceptable.
REV_04106,ORD_04106,CUST_0734,4,Great food and excellent service.
REV_04107,ORD_04107,CUST_0927,3,Food was decent but could be better.
REV_04108,ORD_04108,CUST_0092,4,Great food and excellent service.
REV_04109,ORD_04109,CUST_0022,2,Delivery was very late and food was cold.
REV_04110,ORD_04110,CUST_0172,3,Delivery was acceptable.
REV_04111,ORD_04111,CUST_0604,3,Food was decent but could be better.
REV_04112,ORD_04112,CUST_0192,4,Great food and excellent service.
REV_04113,ORD_04113,CUST_0077,5,"Amazing experience, food arrived hot."
REV_04114,ORD_04114,CUST_0281,4,Food was delicious and delivery was fast.
REV_04115,ORD_04115,CUST_0364,4,Food was delicious and delivery was fast.
REV_04116,ORD_04116,CUST_0179,3,Delivery was acceptable.
REV_04117,ORD_04117,CUST_0238,2,Very slow delivery and poor experience.
REV_04118,ORD_04118,CUST_0135,3,Average experience.
REV_04119,ORD_04119,CUST_0877,4,Great food and excellent service.
REV_04120,ORD_04120,CUST_0902,1,The delivery took too long.
REV_04121,ORD_04121,CUST_0280,5,Great food and excellent service.
REV_04122,ORD_04122,CUST_0019,5,Very good service and tasty food.
REV_04123,ORD_04123,CUST_0595,4,Food was delicious and delivery was fast.
REV_04124,ORD_04124,CUST_0740,4,Great food and excellent service.
REV_04125,ORD_04125,CUST_0371,3,The experience was okay.
REV_04126,ORD_04126,CUST_0777,4,Very good service and tasty food.
REV_04127,ORD_04127,CUST_0112,2,Order was delayed and food was not hot.
REV_04128,ORD_04128,CUST_0763,4,Very good service and tasty food.
REV_04129,ORD_04129,CUST_0676,3,Delivery was acceptable.
REV_04130,ORD_04130,CUST_0870,3,Delivery was acceptable.
REV_04131,ORD_04131,CUST_0680,4,Very good service and tasty food.
REV_04132,ORD_04132,CUST_0221,3,Food was okay but delivery took some time.
REV_04133,ORD_04133,CUST_0920,4,Food was delicious and delivery was fast.
REV_04134,ORD_04134,CUST_0304,2,The delivery took too long.
REV_04135,ORD_04135,CUST_0703,3,Average experience.
REV_04136,ORD_04136,CUST_0325,5,"Amazing experience, food arrived hot."
REV_04137,ORD_04137,CUST_0437,4,Food was delicious and delivery was fast.
REV_04138,ORD_04138,CUST_0438,2,Very slow delivery and poor experience.
REV_04139,ORD_04139,CUST_0170,4,Loved the food and quick delivery.
REV_04140,ORD_04140,CUST_0375,1,Food arrived late.
REV_04141,ORD_04141,CUST_0557,4,Food was delicious and delivery was fast.
REV_04142,ORD_04142,CUST_0381,4,Food was delicious and delivery was fast.
REV_04143,ORD_04143,CUST_0986,3,Average experience.
REV_04144,ORD_04144,CUST_0014,2,Food arrived late.
REV_04145,ORD_04145,CUST_0743,4,"Amazing experience, food arrived hot."
REV_04146,ORD_04146,CUST_0669,4,"Amazing experience, food arrived hot."
REV_04147,ORD_04147,CUST_0500,3,Average experience.
REV_04148,ORD_04148,CUST_0646,3,Food was okay but delivery took some time.
REV_04149,ORD_04149,CUST_0391,2,Order was delayed and food was not hot.
REV_04150,ORD_04150,CUST_0549,4,Loved the food and quick delivery.
REV_04151,ORD_04151,CUST_0565,3,The experience was okay.
REV_04152,ORD_04152,CUST_0530,3,Food was decent but could be better.
REV_04153,ORD_04153,CUST_0983,4,Great food and excellent service.
REV_04154,ORD_04154,CUST_0492,3,Food was okay but delivery took some time.
REV_04155,ORD_04155,CUST_0550,3,Food was okay but delivery took some time.
REV_04156,ORD_04156,CUST_0699,3,Food was decent but could be better.
REV_04157,ORD_04157,CUST_0385,5,"Amazing experience, food arrived hot."
REV_04158,ORD_04158,CUST_0196,3,Delivery was acceptable.
REV_04159,ORD_04159,CUST_0755,4,Loved the food and quick delivery.
REV_04160,ORD_04160,CUST_0300,2,The delivery took too long.
REV_04161,ORD_04161,CUST_0815,4,Loved the food and quick delivery.
REV_04162,ORD_04162,CUST_0547,4,"Amazing experience, food arrived hot."
REV_04163,ORD_04163,CUST_0727,1,Order was delayed and food was not hot.
REV_04164,ORD_04164,CUST_0731,4,Great food and excellent service.
REV_04165,ORD_04165,CUST_0828,3,Food was decent but could be better.
REV_04166,ORD_04166,CUST_0602,3,Delivery was acceptable.
REV_04167,ORD_04167,CUST_0308,3,Food was decent but could be better.
REV_04168,ORD_04168,CUST_0252,4,Great food and excellent service.
REV_04169,ORD_04169,CUST_0008,3,Average experience.
REV_04170,ORD_04170,CUST_0768,4,Very good service and tasty food.
REV_04171,ORD_04171,CUST_0875,4,Food was delicious and delivery was fast.
REV_04172,ORD_04172,CUST_0208,3,Average experience.
REV_04173,ORD_04173,CUST_0937,3,Average experience.
REV_04174,ORD_04174,CUST_0131,4,Great food and excellent service.
REV_04175,ORD_04175,CUST_0736,4,Great food and excellent service.
REV_04176,ORD_04176,CUST_0709,4,Food was delicious and delivery was fast.
REV_04177,ORD_04177,CUST_0980,3,The experience was okay.
REV_04178,ORD_04178,CUST_0654,3,The experience was okay.
REV_04179,ORD_04179,CUST_0764,3,Average experience.
REV_04180,ORD_04180,CUST_0608,3,Food was okay but delivery took some time.
REV_04181,ORD_04181,CUST_0026,3,Food was decent but could be better.
REV_04182,ORD_04182,CUST_0623,2,Delivery was very late and food was cold.
REV_04183,ORD_04183,CUST_0454,3,Delivery was acceptable.
REV_04184,ORD_04184,CUST_0635,4,"Amazing experience, food arrived hot."
REV_04185,ORD_04185,CUST_0186,3,The experience was okay.
REV_04186,ORD_04186,CUST_0484,2,The delivery took too long.
REV_04187,ORD_04187,CUST_0680,4,Food was delicious and delivery was fast.
REV_04188,ORD_04188,CUST_0051,3,The experience was okay.
REV_04189,ORD_04189,CUST_0891,4,Food was delicious and delivery was fast.
REV_04190,ORD_04190,CUST_0005,3,Food was okay but delivery took some time.
REV_04191,ORD_04191,CUST_0589,5,Food was delicious and delivery was fast.
REV_04192,ORD_04192,CUST_0160,3,Food was okay but delivery took some time.
REV_04193,ORD_04193,CUST_0208,4,Food was delicious and delivery was fast.
REV_04194,ORD_04194,CUST_0257,3,Delivery was acceptable.
REV_04195,ORD_04195,CUST_0205,3,Delivery was acceptable.
REV_04196,ORD_04196,CUST_0767,3,Delivery was acceptable.
REV_04197,ORD_04197,CUST_0950,3,Food was okay but delivery took some time.
REV_04198,ORD_04198,CUST_0011,2,The delivery took too long.
REV_04199,ORD_04199,CUST_0949,4,"Amazing experience, food arrived hot."
REV_04200,ORD_04200,CUST_0008,3,Delivery was acceptable.
REV_04201,ORD_04201,CUST_0409,4,Great food and excellent service.
REV_04202,ORD_04202,CUST_0936,3,Average experience.
REV_04203,ORD_04203,CUST_0032,4,Food was delicious and delivery was fast.
REV_04204,ORD_04204,CUST_0984,4,"Amazing experience, food arrived hot."
REV_04205,ORD_04205,CUST_0540,2,Order was delayed and food was not hot.
REV_04206,ORD_04206,CUST_0718,3,Food was okay but delivery took some time.
REV_04207,ORD_04207,CUST_0387,2,The delivery took too long.
REV_04208,ORD_04208,CUST_0228,3,Food was decent but could be better.
REV_04209,ORD_04209,CUST_0640,2,The delivery took too long.
REV_04210,ORD_04210,CUST_0767,4,Loved the food and quick delivery.
REV_04211,ORD_04211,CUST_0475,4,Great food and excellent service.
REV_04212,ORD_04212,CUST_0724,4,Very good service and tasty food.
REV_04213,ORD_04213,CUST_0751,4,Food was delicious and delivery was fast.
REV_04214,ORD_04214,CUST_0207,3,The experience was okay.
REV_04215,ORD_04215,CUST_0318,1,The delivery took too long.
REV_04216,ORD_04216,CUST_0795,4,Food was delicious and delivery was fast.
REV_04217,ORD_04217,CUST_0757,4,"Amazing experience, food arrived hot."
REV_04218,ORD_04218,CUST_0557,3,Food was okay but delivery took some time.
REV_04219,ORD_04219,CUST_0617,5,Food was delicious and delivery was fast.
REV_04220,ORD_04220,CUST_0348,2,Order was delayed and food was not hot.
REV_04221,ORD_04221,CUST_0793,4,Great food and excellent service.
REV_04222,ORD_04222,CUST_0234,4,Loved the food and quick delivery.
REV_04223,ORD_04223,CUST_0701,3,Average experience.
REV_04224,ORD_04224,CUST_0044,2,Very slow delivery and poor experience.
REV_04225,ORD_04225,CUST_0737,3,The experience was okay.
REV_04226,ORD_04226,CUST_0942,3,Average experience.
REV_04227,ORD_04227,CUST_0142,3,Food was decent but could be better.
REV_04228,ORD_04228,CUST_0648,4,Very good service and tasty food.
REV_04229,ORD_04229,CUST_0176,3,Food was decent but could be better.
REV_04230,ORD_04230,CUST_0654,2,Food arrived late.
REV_04231,ORD_04231,CUST_0449,1,Delivery was very late and food was cold.
REV_04232,ORD_04232,CUST_0592,2,The delivery took too long.
REV_04233,ORD_04233,CUST_0082,4,Very good service and tasty food.
REV_04234,ORD_04234,CUST_0135,2,Food arrived late.
REV_04235,ORD_04235,CUST_0719,4,Very good service and tasty food.
REV_04236,ORD_04236,CUST_0856,3,Food was decent but could be better.
REV_04237,ORD_04237,CUST_0177,4,Great food and excellent service.
REV_04238,ORD_04238,CUST_0383,3,Food was okay but delivery took some time.
REV_04239,ORD_04239,CUST_0243,3,Food was okay but delivery took some time.
REV_04240,ORD_04240,CUST_0567,3,Food was okay but delivery took some time.
REV_04241,ORD_04241,CUST_0141,3,Food was okay but delivery took some time.
REV_04242,ORD_04242,CUST_0457,2,The delivery took too long.
REV_04243,ORD_04243,CUST_0440,2,Order was delayed and food was not hot.
REV_04244,ORD_04244,CUST_0056,4,Great food and excellent service.
REV_04245,ORD_04245,CUST_0527,3,Food was okay but delivery took some time.
REV_04246,ORD_04246,CUST_0697,3,The experience was okay.
REV_04247,ORD_04247,CUST_0826,4,Food was delicious and delivery was fast.
REV_04248,ORD_04248,CUST_0419,3,Food was okay but delivery took some time.
REV_04249,ORD_04249,CUST_0088,4,"Amazing experience, food arrived hot."
REV_04250,ORD_04250,CUST_0609,4,Great food and excellent service.
REV_04251,ORD_04251,CUST_0656,4,Very good service and tasty food.
REV_04252,ORD_04252,CUST_0008,3,Food was decent but could be better.
REV_04253,ORD_04253,CUST_0477,3,Food was decent but could be better.
REV_04254,ORD_04254,CUST_0215,3,Delivery was acceptable.
REV_04255,ORD_04255,CUST_0685,2,Delivery was very late and food was cold.
REV_04256,ORD_04256,CUST_0735,3,Food was okay but delivery took some time.
REV_04257,ORD_04257,CUST_0552,4,Great food and excellent service.
REV_04258,ORD_04258,CUST_0497,4,Food was delicious and delivery was fast.
REV_04259,ORD_04259,CUST_0694,4,"Amazing experience, food arrived hot."
REV_04260,ORD_04260,CUST_0503,5,"Amazing experience, food arrived hot."
REV_04261,ORD_04261,CUST_0782,3,Food was decent but could be better.
REV_04262,ORD_04262,CUST_0699,4,Very good service and tasty food.
REV_04263,ORD_04263,CUST_0245,4,Food was delicious and delivery was fast.
REV_04264,ORD_04264,CUST_0478,4,Food was delicious and delivery was fast.
REV_04265,ORD_04265,CUST_0309,5,Food was delicious and delivery was fast.
REV_04266,ORD_04266,CUST_0231,3,Food was okay but delivery took some time.
REV_04267,ORD_04267,CUST_0383,3,Average experience.
REV_04268,ORD_04268,CUST_0155,2,Food arrived late.
REV_04269,ORD_04269,CUST_0175,4,"Amazing experience, food arrived hot."
REV_04270,ORD_04270,CUST_0848,4,"Amazing experience, food arrived hot."
REV_04271,ORD_04271,CUST_0115,3,Delivery was acceptable.
REV_04272,ORD_04272,CUST_0390,3,The experience was okay.
REV_04273,ORD_04273,CUST_0311,3,Food was decent but could be better.
REV_04274,ORD_04274,CUST_0993,2,Delivery was very late and food was cold.
REV_04275,ORD_04275,CUST_0300,4,"Amazing experience, food arrived hot."
REV_04276,ORD_04276,CUST_0018,4,"Amazing experience, food arrived hot."
REV_04277,ORD_04277,CUST_0784,2,Food arrived late.
REV_04278,ORD_04278,CUST_0012,3,Food was okay but delivery took some time.
REV_04279,ORD_04279,CUST_0404,2,Order was delayed and food was not hot.
REV_04280,ORD_04280,CUST_0813,2,Order was delayed and food was not hot.
REV_04281,ORD_04281,CUST_0704,3,Delivery was acceptable.
REV_04282,ORD_04282,CUST_0232,4,"Amazing experience, food arrived hot."
REV_04283,ORD_04283,CUST_0955,3,Delivery was acceptable.
REV_04284,ORD_04284,CUST_0605,3,Delivery was acceptable.
REV_04285,ORD_04285,CUST_0990,4,Very good service and tasty food.
REV_04286,ORD_04286,CUST_0730,5,Great food and excellent service.
REV_04287,ORD_04287,CUST_0278,4,Food was delicious and delivery was fast.
REV_04288,ORD_04288,CUST_0353,2,Food arrived late.
REV_04289,ORD_04289,CUST_0999,3,Food was okay but delivery took some time.
REV_04290,ORD_04290,CUST_0303,4,Great food and excellent service.
REV_04291,ORD_04291,CUST_0541,4,Food was delicious and delivery was fast.
REV_04292,ORD_04292,CUST_0470,2,Order was delayed and food was not hot.
REV_04293,ORD_04293,CUST_0813,3,The experience was okay.
REV_04294,ORD_04294,CUST_0077,1,Order was delayed and food was not hot.
REV_04295,ORD_04295,CUST_0521,3,The experience was okay.
