order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes
ORD_03725,CUST_0306,REST_017,2026-03-21 08:36:52,273.76,2,Heavy Rain,Medium,Delivered,12.0
ORD_03726,CUST_0805,REST_061,2026-04-21 08:40:23,155.9,6,Clear,High,Cancelled,41.0
ORD_03727,CUST_0210,REST_050,2026-02-08 11:06:20,100.0,3,Cloudy,Medium,Delivered,21.0
ORD_03728,CUST_0958,REST_090,2026-03-31 13:42:56,105.6,2,Clear,High,Delivered,32.0
ORD_03729,CUST_0730,REST_087,2026-05-17 21:54:40,143.06,5,Cloudy,Low,Delivered,11.0
ORD_03730,CUST_0753,REST_006,2026-01-19 07:55:50,384.72,3,Cloudy,Low,Delivered,18.0
ORD_03731,CUST_0886,REST_028,2026-02-11 21:09:18,297.56,5,Cloudy,Medium,Delivered,27.0
ORD_03732,CUST_0464,REST_072,2026-02-08 17:38:29,442.8,3,Rain,High,Delivered,24.0
ORD_03733,CUST_0712,REST_055,2026-06-21 23:19:32,450.11,1,Clear,Medium,Cancelled,44.0
ORD_03734,CUST_0728,REST_058,2026-06-26 12:09:17,135.08,1,Cloudy,Low,Delivered,16.0
ORD_03735,CUST_0717,REST_045,2026-01-22 14:45:40,163.42,3,Clear,Medium,Delivered,39.0
ORD_03736,CUST_0925,REST_072,2026-04-21 12:45:49,144.57,3,Rain,High,Delivered,20.0
ORD_03737,CUST_0416,REST_019,2026-01-24 22:06:16,125.29,5,Clear,Low,Delivered,17.0
ORD_03738,CUST_0216,REST_029,2026-04-18 20:06:15,100.0,6,Rain,Low,Delivered,30.0
ORD_03739,CUST_0080,REST_023,2026-01-16 10:30:09,179.81,4,Clear,High,Cancelled,37.0
ORD_03740,CUST_0779,REST_032,2026-02-23 17:51:02,100.0,3,Clear,High,Delivered,23.0
ORD_03741,CUST_0480,REST_010,2026-02-17 15:04:21,177.9,2,Clear,Medium,Delivered,33.0
ORD_03742,CUST_0902,REST_091,2026-03-26 00:31:53,580.37,2,Heavy Rain,High,Delivered,20.0
ORD_03743,CUST_0891,REST_049,2026-02-25 00:02:57,136.98,2,Clear,Low,Delivered,30.0
ORD_03744,CUST_0547,REST_065,2026-02-05 17:19:55,201.77,1,Clear,Medium,Delivered,21.0
ORD_03745,CUST_0801,REST_029,2026-05-10 15:08:44,298.47,6,Clear,Medium,Delivered,31.0
ORD_03746,CUST_0018,REST_059,2026-01-16 00:48:18,211.49,5,Clear,Medium,Delivered,34.0
ORD_03747,CUST_0165,REST_045,2026-02-21 10:39:47,212.91,6,Clear,High,Delivered,33.0
ORD_03748,CUST_0525,REST_067,2026-05-26 15:55:50,148.51,1,Cloudy,High,Delivered,19.0
ORD_03749,CUST_0202,REST_051,2026-03-18 22:18:15,159.57,6,Clear,Medium,Delivered,15.0
ORD_03750,CUST_0741,REST_095,2026-04-12 21:50:36,106.91,6,Cloudy,Low,Delivered,23.0
ORD_03751,CUST_0346,REST_011,2026-03-10 20:23:22,288.68,2,Clear,Medium,Delivered,23.0
ORD_03752,CUST_0366,REST_086,2026-06-01 00:31:45,100.0,3,Clear,Medium,Delivered,42.0
ORD_03753,CUST_0977,REST_082,2026-06-09 11:39:03,309.23,2,Cloudy,Low,Delivered,33.0
ORD_03754,CUST_0448,REST_099,2026-04-17 08:31:06,100.0,6,Clear,High,Delivered,26.0
ORD_03755,CUST_0513,REST_006,2026-01-17 13:28:08,307.8,3,Clear,Low,Delivered,16.0
ORD_03756,CUST_0319,REST_067,2026-01-22 19:53:26,149.22,5,Clear,Low,Delivered,10.0
ORD_03757,CUST_0217,REST_062,2026-04-01 22:46:23,100.0,4,Clear,Medium,Delivered,15.0
ORD_03758,CUST_0034,REST_005,2026-04-19 08:30:56,249.29,3,Cloudy,Medium,Delivered,34.0
ORD_03759,CUST_0871,REST_009,2026-06-29 16:05:09,302.12,1,Cloudy,Medium,Cancelled,21.0
ORD_03760,CUST_0266,REST_028,2026-01-25 20:43:11,142.46,2,Cloudy,Medium,Delivered,23.0
ORD_03761,CUST_0640,REST_083,2026-05-10 12:35:51,269.44,2,Clear,Medium,Delivered,21.0
ORD_03762,CUST_0724,REST_092,2026-04-01 11:47:00,100.0,6,Clear,Low,Delivered,18.0
ORD_03763,CUST_0775,REST_091,2026-01-08 23:39:23,100.0,6,Clear,Low,Delivered,20.0
ORD_03764,CUST_0824,REST_077,2026-03-02 01:32:46,369.01,6,Cloudy,Medium,Delivered,17.0
ORD_03765,CUST_0080,REST_038,2026-04-03 06:06:06,160.29,6,Clear,Medium,Delivered,32.0
ORD_03766,CUST_0677,REST_043,2026-03-25 01:25:40,100.0,2,Clear,High,Cancelled,18.0
ORD_03767,CUST_0413,REST_021,2026-01-12 23:08:07,123.42,3,Rain,Medium,Delivered,21.0
ORD_03768,CUST_0252,REST_091,2026-03-19 12:29:37,109.09,5,Clear,Medium,Delivered,13.0
ORD_03769,CUST_0012,REST_062,2026-02-09 02:00:48,165.46,3,Heavy Rain,Medium,Delivered,18.0
ORD_03770,CUST_0401,REST_046,2026-06-23 17:16:30,147.83,1,Clear,Low,Delivered,22.0
ORD_03771,CUST_0816,REST_070,2026-04-14 18:17:23,200.02,2,Rain,Medium,Delivered,10.0
ORD_03772,CUST_0724,REST_038,2026-06-04 15:00:03,174.48,3,Clear,Medium,Delivered,31.0
ORD_03773,CUST_0282,REST_049,2026-06-26 12:19:46,382.93,2,Rain,High,Delivered,24.0
ORD_03774,CUST_0112,REST_075,2026-01-13 10:38:11,228.95,1,Clear,Low,Delivered,8.0
ORD_03775,CUST_0723,REST_081,2026-03-29 12:06:42,233.16,4,Clear,Low,Delivered,28.0
ORD_03776,CUST_0378,REST_039,2026-03-09 10:06:09,344.07,4,Clear,Low,Delivered,20.0
ORD_03777,CUST_0751,REST_071,2026-01-24 22:27:31,146.38,4,Heavy Rain,Low,Delivered,30.0
ORD_03778,CUST_0268,REST_030,2026-02-02 12:48:29,100.0,2,Heavy Rain,Medium,Delivered,24.0
ORD_03779,CUST_0917,REST_021,2026-06-28 04:53:59,352.07,3,Clear,High,Delivered,17.0
ORD_03780,CUST_0298,REST_001,2026-06-30 17:22:08,195.33,2,Cloudy,Medium,Cancelled,14.0
ORD_03781,CUST_0317,REST_089,2026-04-22 19:43:19,195.71,5,Cloudy,High,Delivered,16.0
ORD_03782,CUST_0570,REST_032,2026-06-19 08:07:10,127.95,3,Clear,Medium,Delivered,24.0
ORD_03783,CUST_0509,REST_008,2026-03-12 07:31:30,129.12,1,Clear,Low,Delivered,26.0
ORD_03784,CUST_0950,REST_069,2026-06-01 07:23:05,288.79,6,Heavy Rain,Low,Delivered,32.0
ORD_03785,CUST_0546,REST_030,2026-06-14 22:47:05,311.55,4,Clear,Low,Delivered,24.0
ORD_03786,CUST_0775,REST_008,2026-01-11 07:05:15,278.97,3,Clear,Medium,Delivered,25.0
ORD_03787,CUST_0365,REST_019,2026-03-31 23:30:03,280.38,3,Clear,Medium,Delivered,20.0
ORD_03788,CUST_0547,REST_059,2026-03-17 05:51:33,247.89,4,Clear,High,Cancelled,37.0
ORD_03789,CUST_0271,REST_055,2026-03-25 02:12:44,194.87,1,Cloudy,High,Delivered,43.0
ORD_03790,CUST_0961,REST_030,2026-02-10 02:26:20,164.6,2,Clear,Medium,Delivered,23.0
ORD_03791,CUST_0474,REST_079,2026-01-18 10:17:39,352.72,2,Clear,Medium,Cancelled,24.0
ORD_03792,CUST_0739,REST_036,2026-01-18 07:58:08,147.59,6,Clear,Medium,Cancelled,19.0
ORD_03793,CUST_0537,REST_055,2026-05-01 01:25:17,222.18,3,Clear,Low,Delivered,35.0
ORD_03794,CUST_0234,REST_044,2026-04-18 06:44:48,116.49,4,Clear,High,Delivered,25.0
ORD_03795,CUST_0059,REST_027,2026-04-22 15:08:52,126.14,5,Rain,Low,Delivered,31.0
ORD_03796,CUST_0251,REST_077,2026-06-22 18:30:51,159.19,1,Clear,Medium,Delivered,15.0
ORD_03797,CUST_0847,REST_078,2026-02-02 00:42:39,116.49,2,Rain,Medium,Delivered,40.0
ORD_03798,CUST_0086,REST_054,2026-02-02 09:41:43,281.13,1,Clear,Medium,Delivered,29.0
ORD_03799,CUST_0763,REST_048,2026-02-15 21:46:56,100.0,1,Clear,Medium,Delivered,31.0
ORD_03800,CUST_0390,REST_030,2026-04-18 15:54:25,191.44,6,Clear,High,Delivered,20.0
ORD_03801,CUST_0180,REST_039,2026-01-18 00:29:26,194.98,1,Cloudy,Low,Delivered,25.0
ORD_03802,CUST_0719,REST_013,2026-01-08 13:00:31,100.0,4,Rain,Low,Delivered,9.0
ORD_03803,CUST_0856,REST_016,2026-03-08 20:31:35,142.23,6,Clear,Medium,Delivered,26.0
ORD_03804,CUST_0149,REST_044,2026-06-09 03:22:19,208.65,4,Clear,Low,Cancelled,20.0
ORD_03805,CUST_0583,REST_071,2026-06-27 19:40:29,229.48,6,Cloudy,Medium,Delivered,28.0
ORD_03806,CUST_0121,REST_027,2026-01-21 23:22:26,162.01,4,Clear,High,Delivered,25.0
ORD_03807,CUST_0765,REST_045,2026-04-01 15:55:54,263.04,6,Cloudy,High,Delivered,39.0
ORD_03808,CUST_0605,REST_035,2026-01-11 00:59:55,170.69,6,Clear,Medium,Delivered,33.0
ORD_03809,CUST_0256,REST_079,2026-05-16 16:42:52,182.64,3,Cloudy,High,Delivered,34.0
ORD_03810,CUST_0766,REST_028,2026-04-08 01:58:23,208.18,4,Cloudy,Medium,Delivered,20.0
ORD_03811,CUST_0864,REST_099,2026-03-01 00:23:35,301.83,3,Clear,High,Delivered,33.0
ORD_03812,CUST_0800,REST_007,2026-03-09 22:16:32,125.01,6,Cloudy,Low,Delivered,24.0
ORD_03813,CUST_0309,REST_062,2026-03-09 04:43:52,138.69,2,Clear,Medium,Delivered,20.0
ORD_03814,CUST_0059,REST_051,2026-01-25 22:19:07,125.48,6,Clear,High,Cancelled,20.0
ORD_03815,CUST_0069,REST_046,2026-01-08 23:01:33,151.0,2,Clear,Medium,Delivered,17.0
ORD_03816,CUST_0446,REST_020,2026-05-17 07:55:56,397.2,2,Clear,High,Delivered,21.0
ORD_03817,CUST_0388,REST_096,2026-02-06 19:50:07,248.39,2,Clear,Low,Delivered,32.0
ORD_03818,CUST_0086,REST_038,2026-05-15 11:22:41,100.0,2,Heavy Rain,High,Delivered,37.0
ORD_03819,CUST_0786,REST_061,2026-03-09 00:43:47,130.29,4,Cloudy,Medium,Delivered,33.0
ORD_03820,CUST_0227,REST_032,2026-01-04 08:11:55,222.52,5,Clear,Low,Delivered,17.0
ORD_03821,CUST_0593,REST_026,2026-05-15 02:10:55,110.1,4,Rain,Low,Delivered,36.0
ORD_03822,CUST_0626,REST_058,2026-01-04 03:02:33,121.64,5,Clear,Low,Cancelled,19.0
ORD_03823,CUST_0184,REST_039,2026-03-28 05:30:42,379.83,4,Cloudy,High,Delivered,21.0
ORD_03824,CUST_0792,REST_020,2026-04-26 01:22:11,129.37,2,Clear,Medium,Delivered,19.0
ORD_03825,CUST_0322,REST_082,2026-01-04 11:26:14,306.45,1,Cloudy,High,Delivered,28.0
ORD_03826,CUST_0909,REST_050,2026-01-14 10:12:20,361.56,6,Cloudy,Medium,Delivered,30.0
ORD_03827,CUST_0318,REST_079,2026-01-16 19:39:29,121.1,5,Cloudy,High,Delivered,30.0
ORD_03828,CUST_0566,REST_052,2026-06-11 23:36:34,111.11,1,Clear,Medium,Delivered,33.0
ORD_03829,CUST_0399,REST_086,2026-02-10 20:52:25,155.73,2,Clear,Low,Delivered,39.0
ORD_03830,CUST_0709,REST_022,2026-01-29 16:32:42,100.0,5,Clear,Low,Delivered,17.0
ORD_03831,CUST_0899,REST_053,2026-04-28 05:37:22,193.75,1,Clear,High,Delivered,18.0
ORD_03832,CUST_0293,REST_085,2026-02-25 23:47:25,161.89,4,Clear,Medium,Delivered,18.0
ORD_03833,CUST_0293,REST_066,2026-04-06 21:45:56,221.03,2,Cloudy,Low,Delivered,33.0
ORD_03834,CUST_0485,REST_043,2026-03-07 16:46:51,390.85,4,Rain,Low,Delivered,23.0
ORD_03835,CUST_0899,REST_082,2026-03-25 00:28:26,284.18,4,Clear,Low,Delivered,30.0
ORD_03836,CUST_0447,REST_023,2026-02-28 00:38:51,237.24,2,Clear,High,Delivered,37.0
ORD_03837,CUST_0803,REST_077,2026-01-08 09:15:00,100.0,5,Rain,Medium,Delivered,17.0
ORD_03838,CUST_0692,REST_064,2026-06-14 19:53:07,231.33,6,Rain,Medium,Delivered,11.0
ORD_03839,CUST_0983,REST_009,2026-01-28 18:14:47,467.52,3,Clear,High,Delivered,21.0
ORD_03840,CUST_0892,REST_007,2026-05-28 18:47:17,100.0,3,Clear,Medium,Delivered,21.0
ORD_03841,CUST_0412,REST_041,2026-02-06 13:16:21,264.85,6,Cloudy,High,Delivered,35.0
ORD_03842,CUST_0508,REST_054,2026-03-04 01:55:28,166.06,2,Rain,Medium,Delivered,28.0
ORD_03843,CUST_0734,REST_065,2026-03-07 19:33:41,113.59,3,Clear,High,Delivered,20.0
ORD_03844,CUST_0786,REST_002,2026-06-06 19:51:46,281.64,6,Cloudy,Low,Delivered,39.0
ORD_03845,CUST_0890,REST_004,2026-02-25 04:36:25,464.21,1,Cloudy,Medium,Delivered,19.0
ORD_03846,CUST_0244,REST_078,2026-02-10 17:24:12,277.65,6,Clear,Medium,Delivered,36.0
ORD_03847,CUST_0420,REST_032,2026-05-02 21:24:26,147.8,5,Cloudy,Low,Delivered,17.0
ORD_03848,CUST_0929,REST_100,2026-03-20 20:59:40,107.89,6,Clear,Medium,Delivered,34.0
ORD_03849,CUST_0960,REST_002,2026-06-25 18:57:41,196.28,4,Cloudy,Medium,Delivered,37.0
ORD_03850,CUST_0154,REST_064,2026-01-15 03:34:25,293.02,4,Cloudy,Low,Delivered,16.0
ORD_03851,CUST_0816,REST_014,2026-01-24 12:03:44,146.51,2,Clear,Medium,Delivered,31.0
ORD_03852,CUST_0424,REST_020,2026-04-27 08:28:26,154.51,4,Cloudy,High,Delivered,18.0
ORD_03853,CUST_0273,REST_089,2026-02-14 15:19:58,855.85,1,Cloudy,Medium,Delivered,16.0
ORD_03854,CUST_0936,REST_049,2026-01-07 15:44:47,328.08,6,Heavy Rain,Medium,Delivered,28.0
ORD_03855,CUST_0647,REST_008,2026-06-27 08:38:58,341.23,1,Clear,Low,Delivered,32.0
ORD_03856,CUST_0825,REST_092,2026-03-15 12:33:40,100.0,2,Clear,Low,Delivered,25.0
ORD_03857,CUST_0520,REST_063,2026-02-08 17:59:10,122.86,4,Heavy Rain,Medium,Delivered,11.0
ORD_03858,CUST_0128,REST_046,2026-01-29 10:24:35,188.87,3,Cloudy,High,Delivered,15.0
ORD_03859,CUST_0373,REST_021,2026-04-04 05:43:50,104.52,6,Rain,High,Delivered,24.0
ORD_03860,CUST_0568,REST_087,2026-05-21 20:10:11,437.12,3,Clear,Medium,Delivered,18.0
ORD_03861,CUST_0638,REST_032,2026-05-13 21:01:27,393.73,5,Clear,Medium,Delivered,23.0
ORD_03862,CUST_0159,REST_008,2026-06-01 17:56:41,135.17,2,Clear,Medium,Delivered,31.0
ORD_03863,CUST_0571,REST_095,2026-03-31 23:31:36,483.55,5,Rain,Medium,Cancelled,32.0
ORD_03864,CUST_0570,REST_016,2026-02-03 20:08:48,180.85,3,Rain,Medium,Delivered,23.0
ORD_03865,CUST_0652,REST_040,2026-03-12 21:03:10,753.07,3,Cloudy,High,Cancelled,25.0
ORD_03866,CUST_0176,REST_027,2026-02-01 23:24:20,196.29,3,Clear,Low,Delivered,34.0
ORD_03867,CUST_0927,REST_018,2026-03-28 06:06:36,248.86,5,Clear,High,Delivered,38.0
ORD_03868,CUST_0620,REST_035,2026-05-12 10:10:11,391.48,2,Cloudy,Low,Delivered,24.0
ORD_03869,CUST_0211,REST_052,2026-04-15 21:43:49,366.02,6,Cloudy,Medium,Cancelled,29.0
ORD_03870,CUST_0447,REST_015,2026-03-14 11:00:32,240.06,6,Cloudy,High,Delivered,29.0
ORD_03871,CUST_0586,REST_063,2026-03-20 01:59:49,167.73,1,Clear,Medium,Delivered,16.0
ORD_03872,CUST_0167,REST_053,2026-02-08 04:28:00,240.51,1,Clear,Low,Delivered,19.0
ORD_03873,CUST_0460,REST_091,2026-01-25 11:43:09,115.71,3,Clear,Low,Delivered,17.0
ORD_03874,CUST_0916,REST_081,2026-04-25 11:25:04,197.09,2,Cloudy,Medium,Cancelled,24.0
ORD_03875,CUST_0357,REST_066,2026-04-26 20:15:03,100.0,2,Clear,Low,Delivered,32.0
ORD_03876,CUST_0304,REST_031,2026-02-25 18:28:49,100.0,4,Rain,Medium,Delivered,35.0
ORD_03877,CUST_0233,REST_061,2026-03-26 11:11:21,186.37,4,Cloudy,Medium,Delivered,38.0
ORD_03878,CUST_0327,REST_064,2026-02-22 05:30:20,362.95,5,Clear,High,Cancelled,6.0
ORD_03879,CUST_0884,REST_098,2026-01-13 10:20:13,301.63,4,Clear,Low,Delivered,26.0
ORD_03880,CUST_0182,REST_034,2026-05-19 03:28:21,173.29,6,Rain,Medium,Delivered,22.0
ORD_03881,CUST_0634,REST_055,2026-05-19 05:17:03,473.83,6,Clear,Medium,Delivered,43.0
ORD_03882,CUST_0334,REST_059,2026-06-01 09:05:33,132.56,5,Clear,Medium,Delivered,35.0
ORD_03883,CUST_0715,REST_003,2026-04-08 08:35:27,100.0,1,Rain,Low,Delivered,15.0
ORD_03884,CUST_0967,REST_017,2026-01-09 02:51:17,100.0,3,Cloudy,Medium,Delivered,15.0
ORD_03885,CUST_0029,REST_078,2026-06-10 10:31:17,100.0,2,Cloudy,Medium,Delivered,36.0
ORD_03886,CUST_0714,REST_078,2026-01-17 21:01:11,284.05,1,Clear,Low,Delivered,34.0
ORD_03887,CUST_0093,REST_046,2026-03-12 13:55:47,127.85,6,Rain,High,Delivered,15.0
ORD_03888,CUST_0841,REST_038,2026-01-03 16:08:02,233.58,1,Clear,High,Delivered,32.0
ORD_03889,CUST_0868,REST_035,2026-03-29 22:19:49,448.3,5,Clear,Low,Cancelled,25.0
ORD_03890,CUST_0688,REST_001,2026-03-13 08:33:07,100.0,3,Clear,Medium,Delivered,10.0
ORD_03891,CUST_0330,REST_029,2026-04-13 14:25:21,235.85,6,Clear,Medium,Delivered,33.0
ORD_03892,CUST_0723,REST_004,2026-04-26 23:57:57,243.82,5,Heavy Rain,Low,Delivered,15.0
ORD_03893,CUST_0184,REST_061,2026-04-20 10:29:45,112.91,1,Cloudy,Medium,Delivered,33.0
ORD_03894,CUST_0095,REST_097,2026-03-29 22:27:48,381.77,2,Cloudy,High,Delivered,16.0
ORD_03895,CUST_0785,REST_017,2026-01-25 14:29:46,154.74,4,Heavy Rain,Medium,Delivered,18.0
ORD_03896,CUST_0649,REST_028,2026-05-01 00:24:08,146.78,5,Clear,High,Delivered,19.0
ORD_03897,CUST_0749,REST_050,2026-06-24 14:01:46,579.05,6,Clear,Medium,Delivered,20.0
ORD_03898,CUST_0353,REST_090,2026-03-06 17:17:25,241.66,1,Cloudy,Low,Delivered,38.0
ORD_03899,CUST_0930,REST_008,2026-06-25 18:10:05,301.54,4,Cloudy,Low,Delivered,32.0
ORD_03900,CUST_0941,REST_034,2026-01-28 20:04:31,381.91,4,Clear,Medium,Delivered,18.0
ORD_03901,CUST_0984,REST_059,2026-03-16 03:19:06,126.75,1,Clear,Medium,Delivered,32.0
ORD_03902,CUST_0265,REST_018,2026-01-13 05:09:34,360.47,3,Clear,Low,Delivered,34.0
ORD_03903,CUST_0647,REST_095,2026-01-06 21:12:57,137.55,1,Clear,Medium,Delivered,29.0
ORD_03904,CUST_0656,REST_059,2026-01-30 14:07:51,134.35,6,Clear,High,Delivered,38.0
ORD_03905,CUST_0019,REST_027,2026-01-20 02:20:24,156.08,2,Clear,High,Delivered,31.0
ORD_03906,CUST_0743,REST_016,2026-02-07 07:24:39,128.75,6,Clear,Low,Delivered,30.0
ORD_03907,CUST_0646,REST_010,2026-05-13 19:59:26,284.91,4,Clear,Low,Delivered,24.0
ORD_03908,CUST_0626,REST_076,2026-04-10 04:51:30,209.97,2,Clear,High,Delivered,17.0
ORD_03909,CUST_0499,REST_022,2026-03-30 11:04:24,138.36,5,Heavy Rain,High,Delivered,22.0
ORD_03910,CUST_0139,REST_016,2026-03-14 19:23:30,262.69,4,Rain,Medium,Delivered,27.0
ORD_03911,CUST_0637,REST_012,2026-06-11 08:57:59,155.81,3,Cloudy,High,Delivered,21.0
ORD_03912,CUST_0716,REST_075,2026-05-01 22:46:17,151.34,1,Heavy Rain,Low,Delivered,7.0
ORD_03913,CUST_0573,REST_084,2026-03-19 02:54:00,186.19,5,Heavy Rain,Low,Delivered,17.0
ORD_03914,CUST_0762,REST_051,2026-01-05 05:19:18,233.9,6,Clear,Low,Delivered,14.0
ORD_03915,CUST_0810,REST_001,2026-05-15 00:44:51,224.62,2,Clear,Low,Delivered,16.0
ORD_03916,CUST_0525,REST_027,2026-01-23 18:41:02,148.44,5,Heavy Rain,High,Delivered,30.0
ORD_03917,CUST_0908,REST_067,2026-02-02 05:59:36,288.85,3,Cloudy,Medium,Delivered,14.0
ORD_03918,CUST_0255,REST_012,2026-03-25 07:46:26,160.4,1,Clear,Low,Delivered,12.0
ORD_03919,CUST_0085,REST_030,2026-01-18 14:28:30,126.44,5,Cloudy,High,Delivered,19.0
ORD_03920,CUST_0458,REST_009,2026-03-09 17:44:18,100.0,6,Clear,High,Cancelled,17.0
ORD_03921,CUST_0532,REST_053,2026-03-09 06:51:21,311.3,2,Clear,Low,Delivered,21.0
ORD_03922,CUST_0562,REST_061,2026-03-27 11:13:02,182.51,5,Clear,Medium,Delivered,38.0
ORD_03923,CUST_0676,REST_054,2026-02-16 18:35:28,203.56,1,Clear,Medium,Delivered,22.0
ORD_03924,CUST_0092,REST_037,2026-03-29 20:10:38,322.21,6,Clear,Medium,Delivered,15.0
ORD_03925,CUST_0600,REST_065,2026-04-04 21:28:19,139.41,5,Rain,Medium,Delivered,18.0
ORD_03926,CUST_0069,REST_042,2026-05-16 19:47:03,100.0,2,Clear,Low,Delivered,36.0
ORD_03927,CUST_0037,REST_049,2026-01-10 10:12:36,188.36,1,Clear,Medium,Delivered,26.0
ORD_03928,CUST_0765,REST_004,2026-03-24 21:01:21,214.73,3,Clear,High,Delivered,13.0
ORD_03929,CUST_0764,REST_064,2026-06-06 02:20:34,156.87,3,Cloudy,High,Delivered,8.0
ORD_03930,CUST_0140,REST_079,2026-06-07 20:33:20,407.71,4,Heavy Rain,Low,Delivered,32.0
ORD_03931,CUST_0867,REST_051,2026-05-23 22:52:01,100.0,5,Clear,Low,Delivered,17.0
ORD_03932,CUST_0893,REST_091,2026-01-14 10:52:00,335.64,2,Clear,High,Delivered,18.0
ORD_03933,CUST_0680,REST_072,2026-01-27 22:54:57,280.1,5,Clear,Medium,Delivered,20.0
ORD_03934,CUST_0566,REST_060,2026-01-03 12:25:22,233.04,1,Cloudy,Medium,Delivered,23.0
ORD_03935,CUST_0898,REST_087,2026-06-23 03:06:40,100.0,4,Clear,Medium,Delivered,11.0
ORD_03936,CUST_0178,REST_079,2026-04-15 21:03:38,367.29,2,Clear,Medium,Delivered,28.0
ORD_03937,CUST_0809,REST_091,2026-04-03 14:27:04,103.08,5,Clear,Medium,Delivered,16.0
ORD_03938,CUST_0813,REST_031,2026-06-09 22:49:45,137.11,2,Clear,Medium,Delivered,31.0
ORD_03939,CUST_0871,REST_072,2026-03-12 21:37:40,165.04,1,Rain,Low,Delivered,22.0
ORD_03940,CUST_0618,REST_094,2026-05-03 12:12:31,226.8,4,Clear,High,Delivered,17.0
ORD_03941,CUST_0137,REST_058,2026-06-08 16:23:19,257.67,2,Clear,High,Delivered,22.0
ORD_03942,CUST_0190,REST_082,2026-02-14 18:04:52,296.21,1,Rain,High,Delivered,38.0
ORD_03943,CUST_0640,REST_004,2026-03-22 12:31:51,283.93,3,Rain,High,Delivered,18.0
ORD_03944,CUST_0342,REST_022,2026-02-06 11:41:42,208.33,2,Clear,Medium,Delivered,27.0
ORD_03945,CUST_0559,REST_003,2026-05-26 15:01:31,227.87,4,Heavy Rain,Low,Delivered,10.0
ORD_03946,CUST_0005,REST_079,2026-06-03 00:51:47,100.0,6,Cloudy,Low,Delivered,32.0
ORD_03947,CUST_0972,REST_099,2026-01-20 20:42:06,119.93,6,Clear,Low,Delivered,25.0
ORD_03948,CUST_0257,REST_047,2026-02-23 11:00:06,296.64,2,Clear,Medium,Delivered,28.0
ORD_03949,CUST_0812,REST_038,2026-01-21 14:31:01,287.28,2,Clear,Medium,Delivered,33.0
ORD_03950,CUST_0662,REST_033,2026-01-03 15:29:12,269.91,1,Clear,High,Delivered,27.0
ORD_03951,CUST_0806,REST_078,2026-05-09 06:27:55,136.6,5,Clear,Medium,Delivered,36.0
ORD_03952,CUST_0243,REST_048,2026-03-15 19:56:09,299.1,6,Cloudy,Medium,Cancelled,28.0
ORD_03953,CUST_0787,REST_065,2026-03-06 10:57:18,100.0,5,Rain,Medium,Delivered,22.0
ORD_03954,CUST_0720,REST_026,2026-01-09 16:40:47,327.85,6,Clear,Low,Delivered,42.0
ORD_03955,CUST_0415,REST_008,2026-05-29 00:43:56,157.04,2,Clear,High,Delivered,26.0
ORD_03956,CUST_0627,REST_050,2026-02-28 06:53:12,457.74,4,Clear,Medium,Delivered,26.0
ORD_03957,CUST_0707,REST_080,2026-01-22 05:00:13,100.0,4,Cloudy,Low,Delivered,32.0
ORD_03958,CUST_0343,REST_038,2026-02-15 08:47:48,478.13,6,Rain,High,Delivered,38.0
ORD_03959,CUST_0682,REST_010,2026-06-02 20:19:03,148.59,6,Clear,Medium,Cancelled,34.0
ORD_03960,CUST_0379,REST_042,2026-02-08 14:30:30,147.13,1,Cloudy,Medium,Cancelled,37.0
ORD_03961,CUST_0594,REST_037,2026-01-03 20:36:08,201.78,2,Clear,Medium,Delivered,20.0
ORD_03962,CUST_0666,REST_026,2026-06-17 22:18:30,123.55,2,Cloudy,Medium,Delivered,39.0
ORD_03963,CUST_0653,REST_092,2026-01-24 11:34:11,174.2,5,Clear,Low,Delivered,21.0
ORD_03964,CUST_0826,REST_012,2026-02-03 23:21:39,120.82,1,Clear,High,Delivered,20.0
ORD_03965,CUST_0146,REST_084,2026-05-14 14:03:22,123.27,3,Clear,High,Delivered,18.0
ORD_03966,CUST_0323,REST_049,2026-04-29 06:37:27,236.94,4,Rain,Medium,Delivered,32.0
ORD_03967,CUST_0122,REST_014,2026-01-10 07:21:09,110.4,4,Cloudy,Medium,Delivered,30.0
ORD_03968,CUST_0252,REST_046,2026-03-31 11:56:40,118.81,2,Heavy Rain,High,Delivered,16.0
ORD_03969,CUST_0855,REST_035,2026-06-19 20:27:09,100.0,1,Clear,Medium,Delivered,27.0
ORD_03970,CUST_0899,REST_029,2026-02-19 08:10:49,137.39,3,Clear,High,Delivered,34.0
ORD_03971,CUST_0311,REST_012,2026-06-14 06:14:53,372.93,4,Clear,Medium,Delivered,13.0
ORD_03972,CUST_0601,REST_082,2026-04-28 09:18:30,113.83,1,Cloudy,Medium,Delivered,30.0
ORD_03973,CUST_0475,REST_044,2026-06-30 20:14:27,121.22,3,Rain,Medium,Delivered,27.0
ORD_03974,CUST_0570,REST_066,2026-04-04 17:13:06,201.67,6,Rain,Medium,Delivered,26.0
ORD_03975,CUST_0492,REST_002,2026-05-08 11:19:51,147.83,2,Cloudy,Low,Delivered,33.0
ORD_03976,CUST_0575,REST_059,2026-02-10 20:44:22,617.38,5,Cloudy,High,Delivered,32.0
ORD_03977,CUST_0347,REST_017,2026-01-06 15:30:43,165.77,4,Rain,Medium,Delivered,20.0
